gene,spotX,spotY,parent_id,parent_prob
COL3A1,5804.073,9328.094,10526,0.982905
MYL3,5269.988,9327.523,10540,0.98909
MYL2,5635.697,9328.717,10542,0.760133
SLC8A1,5359.845,9331.338,10530,0.992607
MYOZ2,5558.282,9329.308,10531,0.518915
COL1A2,5574.628,9329.453,10541,0.992649
COL1A2,5601.771,9328.914,10542,0.845487
SORBS2,5836.489,9328.911,10526,0.709592
MYH7,5961.6,9329.631,0,0.616222
MYH6,4032.952,9331.81,10533,0.718486
MYH7,5053.128,9330.459,10532,0.970845
MYL3,5149.139,9330.713,10539,0.993771
MYH7,5226.882,9330.342,10540,0.995997
MYH7,5546.445,9330.487,10531,0.975482
NPPA,4003.769,9332.692,10549,0.71793
COL1A2,4096.702,9332.574,10535,0.964889
COL3A1,4914.975,9332.296,10534,0.997019
OGN,4924.333,9331.729,10534,0.994581
NPPA,4055.452,9333.726,10533,0.985037
MYH6,4072.12,9332.865,10533,0.981995
LRRN3,4700.853,9332.809,10538,0.8972
MYL3,5166.508,9333.754,10539,0.994765
TPM1,5448.331,9332.596,10537,0.892558
MYH7,5847.357,9332.804,10526,0.430257
ELN,4803.82,9334.793,10527,0.933122
SLC39A8,5130.422,9332.356,0,0.902907
FABP3,5174.265,9334.147,10539,0.988949
PTN,5584.843,9333.929,10541,0.975815
COL1A1,5593.905,9334.79,10541,0.949541
SLC8A1,5777.364,9334.026,10528,0.924285
MYOM1,5870.538,9333.577,10536,0.945911
COL1A2,4826.843,9334.783,10527,0.911627
NPPA,4509.328,9335.672,0,1.0
ELN,4833.783,9336.217,10527,0.90455
CPE,4080.826,9337.522,10533,0.882223
TCF21,4877.369,9337.655,10534,0.875853
FABP3,5908.956,9336.794,10536,0.987874
NPPA,4002.767,9338.907,10549,0.852528
MYH6,4009.5,9338.0,10549,0.87972
COL1A2,4764.444,9338.286,10529,0.891217
FBLN5,4814.0,9338.895,10527,0.843679
SLC39A8,5126.346,9338.551,0,0.907058
ELN,5559.5,9338.0,10541,0.977666
MYH7,5242.821,9339.256,10540,0.998468
FABP3,5791.711,9339.521,10528,0.973856
PTN,4066.382,9338.809,10533,0.945123
NPPA,4278.102,9339.068,0,1.0
COL1A1,4706.658,9339.605,10538,0.997041
LRRN3,4802.0,9340.714,10552,0.94264
SORBS2,5278.0,9339.5,10540,0.986977
TBX18,5358.894,9339.723,10530,0.871813
MYL3,5533.51,9340.581,10531,0.974964
LDB3,5916.824,9340.353,10536,0.989722
SORBS2,4987.8,9342.1,0,0.987545
SORBS2,4992.887,9339.95,0,0.984685
OGN,5024.414,9340.829,0,0.944818
SORBS2,5383.679,9340.679,10530,0.96807
HSPB7,5733.455,9341.388,10545,0.984356
PTN,4728.016,9341.143,10538,0.985145
COL1A1,5597.864,9343.258,10542,0.834228
HSPB7,5726.647,9342.824,10545,0.989763
MYRF,4110.158,9341.263,10535,0.547363
ISLR,5074.14,9343.624,0,0.554694
HSPB7,4093.0,9343.25,10544,0.531673
NPPA,4278.231,9345.231,0,1.0
MFAP2,4772.757,9342.871,10529,0.645532
LRRN3,4798.206,9344.346,10552,0.956463
MYBPC3,5256.972,9344.408,10540,0.994315
MYH6,5383.667,9344.0,10530,0.990244
TPM1,5721.103,9344.632,10545,0.992048
MYOZ2,4063.864,9345.485,10544,0.914609
FBLN5,4701.263,9344.86,10538,0.951864
COL1A1,4712.163,9345.98,10538,0.997522
MYH6,4029.857,9347.905,10549,0.824652
RSPO3,4725.541,9347.765,10538,0.965774
MYL3,5114.678,9347.254,10532,0.90975
SORBS2,5130.607,9347.143,10539,0.836987
TNNI1,5207.979,9347.872,10540,0.916899
MYH7,5279.649,9345.973,10540,0.994274
MYH6,5548.064,9347.255,10541,0.560964
MYH6,4078.521,9348.042,10544,0.884179
SLC39A8,5119.273,9348.545,0,0.857562
MYH6,5360.422,9348.289,10530,0.995055
TPM1,5373.148,9348.389,10530,0.99365
MYL2,5449.291,9347.942,10537,0.646146
FABP3,5516.612,9348.882,10531,0.909192
MYH7,5844.136,9347.84,10548,0.952427
FABP3,5098.085,9348.947,10532,0.955507
MYBPC3,5779.0,9349.0,10528,0.801148
COL1A2,5804.565,9348.903,0,0.394119
MYL3,5871.59,9348.6,10548,0.959484
COL1A1,4102.652,9353.504,10535,0.946236
ITLN1,4672.119,9349.716,0,0.962578
PTN,4772.404,9349.965,10538,0.85469
TCF21,4979.345,9349.531,10534,0.703547
CRABP2,4997.782,9351.0,0,0.961434
TRIL,4089.13,9352.406,0,0.491448
TNNT1,4095.238,9351.952,10544,0.659376
COL1A2,4790.75,9351.714,10552,0.991412
SLC39A8,5123.2,9351.26,0,0.857977
MYH7,5279.848,9351.304,10540,0.994153
CRABP2,5338.797,9349.531,10543,0.990294
MYRF,5349.214,9350.786,0,0.543221
MYH7,5837.75,9351.111,10548,0.924596
ITLN1,4681.962,9350.654,0,0.968712
COL1A2,4762.851,9351.608,10538,0.931214
COL3A1,4968.462,9351.862,10534,0.936009
CDK1,5048.225,9351.986,10554,0.846078
MYL2,5196.846,9351.708,10539,0.979459
TPM1,5379.464,9351.107,10530,0.990522
MYL3,5465.69,9352.238,10537,0.914315
COL1A1,5558.185,9352.569,10541,0.997537
TPM1,5385.048,9352.762,10530,0.894974
MYH7,5682.53,9353.626,0,0.571451
PAM,4080.767,9354.466,10544,0.93493
CPE,4688.943,9354.214,0,0.51222
TPM1,4917.021,9353.5,10534,0.988207
LRRN3,4960.074,9353.531,10534,0.805504
TCF21,5021.909,9355.045,0,0.859329
TCF21,5029.65,9353.68,0,0.843109
CRABP2,5339.917,9354.75,10543,0.991729
ISLR,5637.818,9354.727,10542,0.969468
CCDC102B,4925.359,9354.719,10534,0.882156
MYL2,5167.7,9355.15,10539,0.997278
CRABP2,5336.375,9354.75,10543,0.993603
EBF2,5593.367,9354.633,10541,0.857107
PTN,5599.634,9355.683,10542,0.923369
SORBS2,5663.036,9355.75,0,0.827159
TRIL,4653.939,9356.667,0,0.980187
COL1A1,4723.5,9356.727,10538,0.997601
COL1A1,4732.638,9357.397,10538,0.998164
OGN,4817.5,9356.419,10552,0.983296
MYL2,4984.0,9357.561,0,0.726312
TPM1,5014.096,9357.519,10554,0.990102
MYOZ2,5116.456,9358.018,10546,0.963336
MYL3,5402.239,9358.359,0,0.624159
LDB3,5772.13,9356.648,10528,0.736659
MYBPC3,5830.874,9358.709,10550,0.798793
MYL2,5849.904,9358.048,10548,0.973573
FOXS1,4014.431,9358.831,0,0.751892
MYL3,4050.882,9358.706,10544,0.954572
COL1A1,4728.333,9359.867,10538,0.99754
MFAP2,4782.381,9359.369,10552,0.969863
OGN,4819.889,9361.0,10552,0.987053
COL1A2,4948.955,9359.463,10534,0.988592
COL1A2,4960.176,9359.471,10534,0.973029
MYL2,5087.75,9359.5,10532,0.78879
TCF21,5408.793,9359.69,0,0.997525
TNNI1,5530.052,9359.802,10541,0.393312
TNNI1,5550.09,9359.433,10541,0.749586
HSPB7,5756.667,9358.729,10545,0.985037
CRABP2,4683.942,9360.406,10556,0.485941
MYH6,5162.604,9360.243,10539,0.982022
MYBPC3,5200.455,9360.25,10539,0.586626
MYBPC3,5230.793,9361.141,10540,0.989337
PTN,5344.12,9359.904,10543,0.980955
FOXS1,4018.717,9363.087,0,0.699856
MYL2,5961.86,9360.86,10547,0.991798
TNNI1,5334.212,9362.586,10543,0.881318
PAM,5482.762,9361.918,10553,0.794587
COL1A1,4759.595,9363.514,10538,0.985731
PTN,5185.771,9365.952,10539,0.829362
HSPB7,5532.316,9365.368,10551,0.595183
COL1A2,4653.916,9366.776,10556,0.686609
ITLN1,4661.667,9366.167,0,0.514312
MYOM1,5282.778,9366.322,10540,0.51102
HSPB7,5377.5,9366.227,0,0.573287
MYL3,5454.985,9366.134,10553,0.975774
MYL3,5459.87,9366.522,10553,0.977129
FABP3,5712.962,9366.962,10545,0.994667
MFAP2,4783.067,9366.733,10552,0.983612
TNNI1,5056.96,9367.067,10554,0.947262
MYRF,5236.702,9367.872,10540,0.642681
OGN,4849.976,9369.889,10555,0.883641
COL1A2,5553.0,9368.462,10541,0.99424
NPPA,4090.207,9371.011,10544,0.997987
MYH6,4442.417,9370.191,0,1.0
COL3A1,4767.939,9370.212,10552,0.906193
COL1A2,4778.667,9371.333,10552,0.993431
COL1A2,4785.593,9369.815,10552,0.997252
SORBS2,5388.932,9370.432,0,0.829677
MFAP2,5548.492,9370.046,10541,0.969125
NPPA,4325.875,9370.25,0,1.0
COL1A1,4681.833,9370.528,10556,0.709088
MYH7,5023.654,9371.213,10554,0.986523
SLC8A1,5109.85,9371.367,10546,0.935078
NUSAP1,5820.0,9371.613,10550,0.950368
COL1A1,4748.19,9372.429,10538,0.994935
MYH7,5591.588,9372.162,10541,0.459863
NPPA,4319.3,9374.21,0,1.0
COL1A2,4843.0,9373.348,10555,0.613119
SLC39A8,4897.608,9372.667,0,0.778465
MYBPC3,5057.794,9373.662,10554,0.855041
COL1A2,4700.683,9373.6,10556,0.972972
MYBPC3,5118.063,9373.958,10546,0.951755
MYL2,5280.372,9374.419,10558,0.492448
MYH6,5292.196,9373.686,10543,0.723229
SORBS2,5694.683,9374.146,10545,0.925191
TNNI1,5940.008,9374.268,10547,0.994274
ISLR,4811.9,9373.767,10552,0.990022
TCF21,4852.615,9375.615,10555,0.986137
MYBPC3,5106.0,9375.128,10546,0.958807
NPPA,4053.824,9375.824,10544,0.928556
COL1A2,4775.579,9376.386,10552,0.992172
FBLN5,4963.823,9376.306,0,0.963873
SORBS2,5235.042,9375.583,10540,0.982471
HSPB7,5547.0,9376.195,10551,0.990465
COL1A1,5679.533,9376.836,0,0.750201
MYOM1,5750.155,9375.293,10545,0.887002
FABP3,5800.895,9376.07,10550,0.99284
HSPB7,5555.135,9377.189,10551,0.991659
FABP3,5779.664,9377.134,10550,0.92671
CRABP2,5909.521,9376.944,10547,0.787092
MYH7,5993.674,9376.674,11131,0.312544
HSPB7,4694.313,9377.109,10556,0.877823
OGN,4726.237,9378.105,10538,0.927003
COL1A2,4759.439,9378.091,10538,0.865659
COL1A1,4799.225,9378.479,10552,0.997822
COL1A1,4810.298,9379.213,10552,0.997199
NUSAP1,4998.597,9377.588,10554,0.758155
MYH7,5191.11,9378.97,10557,0.968594
COL1A2,5430.127,9377.945,0,0.741486
TCF21,4668.919,9379.75,10556,0.981717
MYH6,5139.9,9379.733,10561,0.291146
NPPA,4001.56,9379.6,10549,0.99356
NPPA,4071.045,9379.273,10544,0.99207
TNNI1,4089.267,9381.089,10544,0.980625
PTN,4784.01,9380.867,10552,0.994405
TCF21,4842.46,9379.64,10555,0.950018
MYOZ2,5079.444,9379.822,10546,0.968803
LDB3,5469.404,9380.17,10553,0.978316
SORBS2,5925.67,9380.755,10547,0.970351
MYL3,4906.776,9380.69,10560,0.840541
MYH7,5586.659,9381.293,10551,0.619521
FABP3,5311.722,9381.962,10543,0.750641
TRIL,4098.442,9381.654,0,0.50557
ITLN1,4634.654,9382.654,10562,0.990477
MYOZ2,5198.776,9383.245,10557,0.976939
SORBS2,5741.884,9382.968,10545,0.979563
PTN,4732.246,9383.535,10538,0.926026
TPM1,5281.479,9384.074,10558,0.933569
MYH7,5579.104,9384.271,10551,0.981914
COL1A2,4777.389,9385.417,10552,0.995233
FABP3,4985.348,9385.696,0,0.604675
FABP3,5138.211,9385.211,10546,0.580522
SORBS2,5479.333,9384.222,10553,0.972159
MYOZ2,5708.467,9384.867,10545,0.983802
HSPB7,5748.161,9386.065,10545,0.995115
MYH6,4022.034,9386.759,10549,0.998556
TCF21,4713.0,9385.978,10556,0.982825
ELN,4844.071,9386.473,10555,0.923859
MYOM1,5073.154,9385.738,10546,0.654018
SLC8A1,4000.698,9386.07,10549,0.990379
COL1A2,4919.488,9387.033,10560,0.935721
COL1A2,5418.842,9387.982,0,0.764196
CRABP2,5654.541,9387.959,10542,0.874629
CRABP2,5659.733,9388.667,0,0.646807
MYH7,5855.065,9388.413,10548,0.985528
MYH7,4948.663,9388.688,0,0.591465
MYH7,4956.43,9388.848,0,0.948143
MYL3,5143.812,9388.718,10561,0.447253
MYH7,5957.617,9389.822,10547,0.994056
COL1A1,4849.455,9390.091,10555,0.98455
LDB3,5490.07,9390.209,10553,0.973787
LDB3,5818.802,9389.713,10550,0.97336
PAM,4043.408,9391.092,10549,0.977544
ITLN1,4091.696,9390.109,10559,0.938826
MYRF,4665.233,9390.8,10562,0.458277
MFAP2,4748.667,9391.194,10538,0.891364
LRRN3,4791.644,9391.2,10552,0.990532
MYL2,5089.86,9391.698,10546,0.995971
HSPB7,5251.0,9390.564,10558,0.961353
SLC8A1,5265.04,9391.101,10558,0.820775
PTN,5710.071,9391.899,10545,0.880571
PTN,5717.939,9391.469,10545,0.917097
SORBS2,5966.728,9391.728,10547,0.918833
COL1A2,4728.4,9392.04,10556,0.96949
ELN,4735.615,9392.577,10556,0.916754
SORBS2,4979.0,9393.5,0,0.617347
COL1A2,5399.313,9393.045,10571,0.628141
MYL3,5496.42,9393.174,10553,0.994106
MFAP2,4747.864,9395.364,10538,0.842168
COL1A1,4847.5,9394.848,10555,0.984595
MYH7,5666.957,9393.935,0,0.937549
COL1A1,5781.542,9393.514,10550,0.531154
PAM,4054.333,9394.857,10549,0.456375
TBX18,4635.128,9394.496,10562,0.992099
COL1A2,4803.091,9394.53,10552,0.99882
SORBS2,4016.679,9396.286,10549,0.986661
TNNT1,4081.25,9395.75,10559,0.993986
MYH7,4963.067,9396.067,0,0.928731
MYL2,5068.609,9396.13,10554,0.844977
MYOM1,5286.913,9395.565,10558,0.703328
PTN,5794.419,9395.613,10550,0.846486
MYOZ2,5255.737,9397.5,10558,0.982553
HSPB7,5880.139,9397.972,10548,0.989109
FBLN5,4738.43,9397.892,10556,0.820435
LRRN3,4771.373,9398.039,10552,0.94561
TCF21,4893.621,9398.368,10555,0.977569
TCF21,4950.456,9398.0,10560,0.817493
TCF21,4958.629,9398.171,0,0.80567
MYL2,5561.314,9399.257,10551,0.996656
MYOZ2,5951.128,9397.949,10547,0.987915
MYL3,5977.092,9399.468,11175,0.947024
TBX18,4658.28,9398.902,10562,0.988145
MYL2,5075.405,9398.784,10546,0.958052
MYL2,5113.034,9399.395,10546,0.99635
MYOM1,5680.256,9398.817,0,0.977274
TBX18,4624.957,9401.234,10562,0.993297
MFAP2,4681.466,9399.216,10556,0.987318
COL1A1,4818.222,9399.667,10552,0.987663
COL1A1,4884.871,9401.532,10555,0.994221
TRIL,5376.74,9399.813,0,0.94425
MYL3,5790.4,9400.433,10550,0.994066
MYL3,5280.441,9401.172,10558,0.995863
COL1A1,5337.444,9398.556,10543,0.841876
COL1A1,5343.844,9400.133,10543,0.750077
HSPB7,5821.814,9401.372,10550,0.988776
MYBPC3,5991.386,9401.0,11175,0.937951
COL1A2,4701.197,9401.773,10556,0.998307
PTN,4742.039,9403.529,10556,0.619322
TOP2A,5012.643,9401.943,10554,0.648607
MYBPC3,5195.569,9402.5,10557,0.954889
CRABP2,5334.449,9402.327,10543,0.776146
TCF21,4842.397,9403.619,10555,0.973073
ISLR,5151.044,9402.322,10561,0.835714
MYH7,5208.1,9402.962,10557,0.99438
COL1A1,5340.051,9403.59,10543,0.69826
TRIL,5378.767,9405.14,0,0.899888
MFAP2,5398.289,9403.933,0,0.508019
SORBS2,5623.447,9402.638,0,0.875134
MYL3,5751.761,9404.163,10545,0.944917
MYBPC3,4059.455,9404.097,10559,0.53859
MYH7,5465.693,9404.457,10553,0.96188
MYH7,5666.129,9403.782,0,0.971281
NPPA,4049.78,9405.537,10567,0.559819
TNNT1,4638.579,9405.395,10562,0.995583
COL1A1,4889.586,9406.793,10555,0.988053
CDK1,5025.541,9405.5,10554,0.944418
LDB3,5303.148,9405.4,10558,0.778837
NPPA,4077.429,9405.247,10559,0.561865
NPPA,4421.107,9406.464,0,1.0
MYRF,4685.214,9405.238,10556,0.746939
MYL3,5046.724,9406.259,10554,0.991169
FABP3,5743.756,9405.533,10545,0.952492
MYL3,4089.774,9406.145,10559,0.822898
ELN,4690.015,9407.075,10556,0.993758
MYOZ2,4982.595,9407.083,0,0.457979
TPM1,5057.709,9406.836,10554,0.98837
MYH7,5940.241,9408.138,10547,0.992006
NPPA,4026.089,9408.036,10549,0.885436
TBX5,4033.379,9408.136,10549,0.878697
TPM1,5053.211,9409.237,10554,0.99203
PTN,5347.216,9407.196,0,0.364677
RSPO3,5444.779,9407.456,0,0.914263
TPM1,5720.058,9408.13,10545,0.955538
MYL3,4932.028,9409.778,10560,0.934521
HSPB7,5080.195,9408.256,10546,0.710642
MFAP2,5606.525,9409.5,0,0.814578
ELN,4693.049,9411.268,10556,0.993331
TBX18,4802.148,9409.197,10552,0.876992
COL1A2,5416.57,9409.481,10571,0.972294
PAM,5508.576,9410.091,10566,0.912096
MYL2,5737.01,9410.752,10545,0.919913
MYL3,5976.529,9410.471,11175,0.982578
MYH6,4000.733,9411.25,10549,0.989578
MYL3,5399.304,9411.714,10571,0.80959
MYH7,5748.283,9411.37,10545,0.897018
MT1F,4774.472,9410.697,0,0.940287
MYL3,5106.66,9413.16,10546,0.981758
TNNI1,5257.578,9411.511,10558,0.995848
MYL3,5759.108,9411.716,10572,0.45428
MYL3,5815.468,9412.255,10550,0.995768
MYH7,5947.548,9412.0,10547,0.903009
TOP2A,5149.645,9413.565,10561,0.969194
MYH7,5300.95,9413.825,10558,0.957156
COL1A2,5449.176,9414.472,10564,0.446683
CLU,5802.469,9412.143,10550,0.588907
MYBPC3,4093.328,9413.297,10559,0.786643
NUSAP1,4868.224,9413.645,10555,0.937669
MYOM1,4884.075,9413.0,0,0.577548
NUSAP1,4988.667,9413.919,10563,0.964883
LRRN3,4690.617,9416.383,10556,0.97154
COL1A2,4796.835,9415.444,10552,0.995001
LDB3,5157.909,9415.818,0,0.473877
MYH6,5271.841,9414.261,10558,0.981349
MYBPC3,5552.118,9415.591,10551,0.889599
COL1A2,4635.555,9416.605,10562,0.990528
COL1A2,4676.956,9416.689,10556,0.98875
ISLR,5325.757,9415.568,0,0.88156
LDB3,5745.028,9416.5,0,0.576394
FABP3,5918.391,9415.426,10547,0.735658
MYBPC3,4945.343,9416.939,0,0.465051
TCF21,5287.689,9417.444,0,0.641065
COL1A2,4768.919,9418.364,10552,0.74288
MFAP2,4823.577,9418.056,10552,0.956994
MFAP2,5335.611,9417.389,0,0.736802
MYL3,5825.725,9418.225,10550,0.991439
PTN,4805.333,9419.0,10552,0.984916
COL1A1,4860.229,9419.75,10555,0.995729
NUSAP1,4969.6,9419.1,10563,0.912189
TCF21,5284.571,9419.429,0,0.60863
PTN,5359.156,9419.0,10571,0.673601
TCF21,4642.406,9420.344,10562,0.951328
COL1A1,4866.182,9420.0,10555,0.995767
MYH6,4887.154,9420.505,10560,0.556935
TCF21,4915.071,9420.035,10560,0.947976
EBF2,5412.873,9419.413,10571,0.696624
TPM1,5723.186,9420.458,10572,0.726148
CPE,4874.578,9420.784,10555,0.929375
TCF21,5333.536,9421.786,0,0.819133
MYBPC3,5694.95,9420.7,0,0.90152
RSPO3,5738.66,9421.454,0,0.983156
LDB3,5970.856,9421.702,11175,0.977688
NPPA,4052.538,9422.795,10567,0.869542
COL3A1,5355.063,9422.771,10571,0.649778
SORBS2,5606.306,9421.387,0,0.938396
TPM1,5641.259,9422.444,0,0.923011
MYL3,5782.265,9421.714,10550,0.641664
SLC39A8,5919.036,9423.125,0,0.992836
MYRF,4068.261,9423.783,10559,0.986507
PTN,4764.522,9423.13,0,0.619795
HSPB7,5194.46,9422.77,10557,0.966022
MYH7,5890.913,9422.008,10548,0.482302
COL1A2,4808.432,9424.389,10552,0.915638
FBLN5,5385.37,9423.63,10571,0.916752
MYH7,5433.263,9424.0,10564,0.969103
SLC8A1,5566.375,9423.8,10551,0.845069
MYH6,5710.369,9424.092,10572,0.556983
LDB3,5877.333,9424.238,0,0.704592
COL1A1,5315.824,9424.56,10570,0.93946
LRRN3,4789.385,9426.769,10552,0.84225
MYL3,5067.713,9425.798,10574,0.976174
NPPA,4038.398,9426.146,10567,0.993798
MYH7,4077.833,9425.333,10559,0.959136
COL3A1,4115.899,9427.899,10559,0.944756
MYH7,5685.157,9426.652,0,0.68705
MYL2,5099.141,9427.808,10565,0.57454
MYL3,5697.982,9428.071,10572,0.905243
MYL2,5844.7,9428.0,10550,0.453959
TNNI1,5851.299,9427.514,0,0.266512
NPPA,4034.525,9431.4,10567,0.996521
TBX18,4066.274,9429.484,10559,0.985234
SBSPON,4251.401,9429.775,0,1.0
MYH7,5245.204,9429.265,10558,0.97661
COL1A2,5386.475,9429.492,10571,0.997189
TBX5,5754.438,9430.172,0,0.790899
MYH7,5776.691,9429.63,10573,0.687944
ELN,4832.555,9430.418,0,0.713843
MYOM1,5055.204,9429.63,10574,0.978318
MYH7,5183.232,9429.232,10557,0.978267
MYL2,5257.057,9429.857,10558,0.997359
COL1A2,5341.976,9430.386,10570,0.866857
COL1A2,5381.333,9429.778,10571,0.996921
SLC8A1,5767.0,9430.5,0,0.880855
LDB3,5977.031,9429.67,11175,0.982447
ITLN1,4077.016,9430.573,10559,0.997076
LUM,4690.5,9431.0,10556,0.958073
MYBPC3,5200.048,9431.69,10557,0.676163
SORBS2,5990.345,9431.582,11175,0.974853
TBX18,4643.215,9432.266,10562,0.995382
MYL3,5292.835,9432.771,10558,0.961089
MYL2,5302.063,9432.521,10558,0.597028
HSPB7,5350.652,9431.348,10570,0.815038
PAM,5377.813,9432.693,10571,0.872079
HSPB7,5626.06,9430.723,0,0.99756
MYL3,5651.462,9432.708,0,0.968306
TPM1,5962.686,9430.2,11175,0.979157
MYBPC3,5177.551,9433.418,10568,0.944775
SORBS2,5387.609,9434.522,10571,0.918425
COL1A2,4701.393,9434.045,10556,0.965725
TCF21,4776.257,9433.743,10585,0.846874
MYL3,5740.211,9433.961,10572,0.996501
TPM1,5961.152,9434.848,11175,0.967004
MYL2,4970.123,9435.179,10563,0.783875
MYH7,5789.358,9435.217,10573,0.866647
TCF21,4747.605,9435.744,0,0.753865
MT1F,4824.804,9436.446,0,0.997483
MYL3,5258.111,9436.2,10558,0.996681
TNNI1,5415.552,9436.193,10571,0.584952
LDB3,4847.56,9436.67,0,0.990795
MYH6,5635.14,9436.474,0,0.99322
FAM210B,5661.976,9436.859,0,0.951906
PTN,4714.466,9437.193,10556,0.851671
TOP2A,4914.323,9438.635,10560,0.925268
MYH6,5193.167,9438.119,10568,0.983198
NUSAP1,5532.338,9437.932,10566,0.917844
PAM,4019.533,9439.4,10567,0.994222
SORBS2,5498.457,9438.743,10566,0.995961
EBF2,5852.615,9438.459,0,0.995188
NPPA,4002.651,9440.326,10567,0.995208
NPPA,4049.495,9440.364,10567,0.99901
COL9A2,4067.71,9439.785,10559,0.74923
ISLR,4609.224,9440.353,10562,0.84612
TRIL,5116.474,9440.726,10565,0.971231
MYH6,5316.244,9439.79,10570,0.994585
MYH7,5641.723,9440.185,0,0.968444
TNNI1,5433.674,9440.674,10564,0.976093
LDB3,5680.963,9441.769,0,0.851339
MYOZ2,5761.629,9440.014,10572,0.963681
COL1A1,4657.018,9442.5,10562,0.922393
MYL3,5654.222,9442.458,0,0.885925
TRIL,4799.456,9442.709,0,0.621151
MYL3,5720.824,9444.471,10572,0.997409
SLC8A1,5904.69,9443.595,0,0.726376
FABP3,5260.013,9444.147,10558,0.986566
TNNI1,5604.857,9444.238,0,0.848909
LDB3,5917.558,9444.174,0,0.770635
COL1A2,4709.085,9445.567,10575,0.947008
FABP3,5054.33,9445.128,10574,0.988169
LDB3,5068.886,9444.121,10574,0.993642
TBX5,5746.108,9445.602,10572,0.854037
TNNI1,5883.06,9444.733,10577,0.991698
SBSPON,4640.409,9445.955,10562,0.991914
MYL3,4743.083,9445.986,0,0.928635
MYBPC3,5322.594,9446.563,10570,0.993805
SLC8A1,5589.02,9446.94,0,0.930473
FABP3,5728.921,9447.132,10572,0.995789
FABP3,5636.919,9447.135,0,0.975189
MYL3,5819.0,9447.0,10573,0.907049
CRABP2,4733.982,9447.702,0,0.56744
LDB3,4882.69,9447.952,0,0.547112
COL1A1,5113.667,9448.133,10565,0.997073
MYL3,5440.186,9447.887,10564,0.979969
MYOZ2,5660.612,9448.373,0,0.966168
SLC8A1,5854.231,9446.962,0,0.784849
FABP3,4004.586,9448.577,10567,0.976809
NPPA,4027.786,9450.143,10567,0.99936
TCIM,4811.327,9447.98,0,0.995214
MYBPC3,5311.013,9448.333,10570,0.991543
MYH6,5649.889,9449.426,0,0.935546
LDB3,5967.5,9448.5,11175,0.871146
TNNI1,5180.707,9449.921,10568,0.98826
MYL2,5274.176,9450.353,10558,0.991032
MYH7,4793.151,9451.415,10585,0.698701
MYL3,5351.163,9450.93,10570,0.990686
HSPB7,5432.727,9451.745,10564,0.942079
SORBS2,5523.682,9449.477,10566,0.996577
MYL3,5546.67,9451.745,10583,0.924876
COL1A2,4644.892,9453.041,10562,0.941395
MYOZ2,5194.898,9451.481,10568,0.979957
SORBS2,5518.933,9452.6,10566,0.996732
MYL3,5570.756,9452.22,10583,0.981545
COL1A1,4825.16,9452.667,10585,0.777846
MYH7,5068.77,9455.437,10574,0.995988
TPM1,5309.5,9453.25,10570,0.9961
MYH7,5337.966,9452.983,10570,0.983905
NPPA,4021.479,9453.042,10567,0.999171
TBX5,4042.452,9452.581,10567,0.976745
MFAP2,4679.536,9453.643,10575,0.98547
MYBPC3,4923.833,9456.303,10569,0.995809
MYH7,5511.571,9453.286,10566,0.993496
MYH6,5826.559,9454.011,10573,0.770996
TNNI1,5238.841,9453.986,10558,0.464002
TPM1,5306.0,9455.073,10570,0.994781
PAM,4039.375,9456.75,10567,0.995023
MFAP2,4663.214,9456.214,10575,0.956687
FBLN5,4076.968,9457.905,10559,0.546241
TRIL,5113.585,9457.171,10565,0.958301
MYH7,5510.296,9458.815,10566,0.990885
PAM,5968.278,9457.167,10582,0.950873
SBSPON,4649.442,9458.233,10562,0.972725
COL1A2,4756.978,9458.216,10585,0.961235
PAM,4892.374,9457.89,10569,0.982097
COL1A1,5126.787,9458.053,10565,0.995882
SORBS2,5752.43,9457.452,10572,0.893627
TPM1,5907.135,9458.135,10577,0.988464
COL1A1,4685.048,9460.361,10575,0.997681
MYH7,4730.382,9459.176,10575,0.639631
COL1A1,4814.0,9459.943,10585,0.992186
NPPA,5244.224,9458.914,10558,0.430741
MYH7,5947.417,9458.75,10582,0.981216
MYOZ2,5798.674,9459.86,10573,0.797557
TCF21,4713.271,9461.218,10575,0.986319
NUSAP1,5382.61,9461.512,10571,0.938176
CDK1,5752.533,9462.733,10572,0.929942
MYL2,5944.267,9461.489,10590,0.83706
PTN,4675.769,9463.692,10575,0.997009
COL1A2,4738.296,9462.667,10575,0.957617
PTN,5296.273,9461.477,10570,0.974354
TPM1,5390.458,9461.843,10571,0.949912
MYBPC3,4025.968,9462.903,10567,0.988632
ITLN1,4064.627,9462.506,10579,0.77986
TRIL,5078.84,9462.351,10574,0.467838
HSPB7,5279.985,9462.439,10570,0.357927
FABP3,5977.182,9462.727,10582,0.982428
TBX18,4048.4,9464.304,10579,0.639604
ITLN1,4631.127,9463.294,10562,0.965674
MYRF,5090.625,9463.25,10574,0.736854
TBX5,5523.875,9464.175,10566,0.872058
PTN,4651.637,9464.975,10575,0.973063
SORBS2,5116.789,9465.421,10576,0.480936
TNNT1,4042.036,9466.893,10579,0.82283
TRIL,4725.163,9465.592,10575,0.794274
PTN,4785.718,9466.237,10585,0.993959
COL3A1,4802.359,9465.672,10585,0.994831
NPPA,5031.526,9466.158,10574,0.643677
FABP3,5900.775,9465.966,10577,0.994081
MYBPC3,4926.98,9468.66,10569,0.996137
MYH7,5471.677,9466.104,10564,0.97342
