gene,spotX,spotY,parent_id,parent_prob
MYBPC3,18092.79,11244.25,28206,1.0
MYL3,18638.32,11246.44,4283,0.0707106781186547
COL3A1,19135.0,11247.0,8048,0.1
PAM,19611.39,11246.25,30194,1.0
MFAP2,19767.52,11246.55,20136,0.8845903006477066
COL3A1,19961.74,11245.91,57905,1.0
MYBPC3,18083.03,11246.45,28206,1.0
SORBS2,18521.5,11246.5,20806,1.0
TRIL,18676.1,11246.4,4283,1.0
COL1A2,18683.17,11246.6,4283,1.0
PAM,18335.6,11247.9,45339,0.3201562118716424
LUM,19216.71,11247.55,4503,0.9924716620639604
LUM,19257.07,11248.57,4503,1.0
LDB3,18186.63,11249.09,19885,1.0
FABP3,18536.6,11248.15,20806,0.9192388155425116
MYBPC3,18434.44,11249.85,16694,0.9340770846134704
PTN,18920.09,11249.99,30816,0.2121320343559642
MYL2,19120.63,11249.65,39593,0.1
COL1A2,19212.03,11250.09,4503,0.7433034373659253
NPPA,19222.65,11251.21,4503,1.0
MFAP2,19206.19,11250.57,4503,0.4609772228646444
MFAP2,19972.19,11250.74,44974,1.0
MYBPC3,18420.91,11251.42,16694,1.0
LDB3,18486.95,11251.11,20806,0.3162277660168379
LDB3,18482.0,11254.37,20806,0.05
MYH7,18555.0,11254.8,20806,0.1118033988749895
TNNI1,19296.22,11253.67,4503,0.1
TCIM,19781.34,11254.4,20136,0.8139410298049853
SORBS2,18069.11,11254.49,28205,1.0
TMEM100,19266.3,11255.25,4503,1.0
TNNI1,19647.62,11255.76,28210,0.05
NPPA,18050.74,11256.33,28205,0.5315072906367325
SORBS2,18654.65,11257.1,4283,0.1118033988749895
MYH7,18903.15,11256.93,30816,0.6946221994724902
COL1A1,19988.98,11259.11,44974,1.0
MYBPC3,18256.51,11260.23,59907,1.0
TM4SF18,18337.59,11260.41,45339,0.6726812023536854
SORBS2,18536.24,11260.67,20806,0.552268050859363
MYL3,18517.15,11261.0,20806,0.9013878188659972
MYL2,19607.68,11265.64,30194,0.7433034373659253
HSPB7,19668.56,11269.63,28210,0.1414213562373095
SLC39A8,18228.82,11269.43,10987,0.9219544457292888
SORBS2,19274.6,11270.34,4503,0.6264982043070834
SLC8A1,18246.21,11271.36,59906,0.65
MYH7,18254.08,11270.92,59906,0.8845903006477066
NAV1,18450.2,11271.82,45836,0.05
TNNI1,18468.25,11272.63,45836,0.2121320343559642
MYBPC3,18426.25,11273.89,16694,0.5315072906367325
MYBPC3,19059.79,11273.88,34018,0.1118033988749895
TCF21,19226.65,11273.98,4503,0.9192388155425116
NPPA,18456.01,11277.16,45836,0.4242640687119284
NPPA,18446.14,11278.57,45836,0.1414213562373095
MYL2,18238.64,11278.63,10987,0.223606797749979
MYBPC3,18078.52,11279.23,28205,0.15
TNNI1,18294.0,11281.13,37686,1.0
NPPA,19247.27,11281.36,4503,0.95
TCIM,19637.38,11281.82,28210,1.0
TNNI1,19153.45,11285.53,20807,1.0
NPPA,19228.39,11285.78,4503,0.5315072906367325
HSPB7,18205.08,11286.11,19885,0.8139410298049853
FABP3,18244.18,11286.52,30821,0.25
SORBS2,18940.9,11287.45,60956,0.3535533905932738
ELN,19994.31,11285.94,54658,0.6020797289396148
SLC8A1,18445.68,11289.15,45836,0.4949747468305833
SORBS2,19219.66,11288.49,4503,0.1802775637731994
TCIM,19649.74,11288.92,28210,1.0
MYH7,18319.17,11290.4,37686,0.1118033988749895
PAM,18232.5,11290.0,19885,0.5700877125495689
NPPA,19202.37,11290.53,56751,0.3354101966249684
HSPB7,19405.46,11290.85,22431,0.206155281280883
ELN,19991.11,11290.98,54658,0.8845903006477066
FABP3,18289.6,11293.1,37686,1.0
TNNI1,18919.61,11292.44,28961,1.0
NUSAP1,19158.35,11292.83,20807,1.0
TOP2A,19116.79,11295.21,20807,0.3640054944640259
SLC8A1,19123.33,11294.78,20807,0.6576473218982952
NPPA,18203.95,11296.45,19885,0.3905124837953327
MYOZ2,18426.14,11296.5,38485,0.3162277660168379
SLC39A8,18687.0,11295.4,61931,0.3535533905932738
FABP3,19177.42,11295.81,48492,0.4242640687119284
TOP2A,19636.42,11297.42,28210,1.0
NPPA,18467.42,11297.91,45836,0.8139410298049853
PTN,19154.93,11298.74,20807,1.0
SLC39A8,18684.09,11299.59,61931,0.4242640687119284
MYH7,18479.15,11300.56,45836,0.282842712474619
NUSAP1,19617.42,11300.16,8669,1.0
TOP2A,19629.26,11301.0,28210,1.0
SORBS2,18219.69,11303.53,30821,0.95
MYL2,19539.64,11303.22,41706,0.0707106781186547
MYH7,19222.0,11304.5,56751,0.2121320343559642
MYOZ2,18234.38,11304.88,30821,1.0
MYH7,19655.47,11306.05,28210,0.45
MYBPC3,18781.37,11307.51,46585,0.1118033988749895
MYBPC3,19415.04,11307.55,22431,0.7433034373659253
FOXS1,19681.17,11306.91,8812,0.1414213562373095
MT2A,19833.28,11306.51,19526,0.05
HSPB7,18221.78,11307.96,30821,1.0
NPPA,18684.5,11308.33,61931,0.25
MYBPC3,18933.04,11307.57,60956,0.3354101966249684
FAM210B,19670.16,11308.08,8812,0.223606797749979
NPPA,19152.5,11309.0,20807,1.0
MFAP2,19630.28,11308.42,8669,1.0
PAM,18215.65,11310.17,30821,0.8077747210701756
MYBPC3,19410.68,11311.0,22431,0.9899494936611666
NPPA,18199.68,11310.04,30821,0.1802775637731994
MYH7,18926.6,11311.36,28961,0.2121320343559642
MYOZ2,19256.77,11312.12,35429,0.6020797289396148
SORBS2,18791.36,11312.1,46585,0.4609772228646444
MYBPC3,19267.47,11312.14,35429,0.9604686356149272
FABP3,19317.93,11312.02,22090,0.1118033988749895
TNNI1,19603.58,11311.14,8669,1.0
SORBS2,18086.75,11312.38,36132,0.97082439194738
SLC8A1,19176.03,11313.69,48492,1.0
MYBPC3,19611.04,11313.23,8669,1.0
MYH6,18111.29,11313.93,33195,0.3905124837953327
SORBS2,18239.14,11314.21,30821,1.0
GJA4,18411.06,11313.63,40392,1.0
NPPA,18785.08,11313.82,46585,0.4609772228646444
MYBPC3,19626.83,11313.83,8669,1.0
TNNI1,18202.01,11315.08,30821,0.1414213562373095
COL3A1,19848.21,11315.52,19526,0.8845903006477066
LDB3,18226.14,11315.92,30821,1.0
MYH7,19289.26,11316.72,22090,0.6
MYBPC3,19307.09,11317.93,22090,0.7071067811865476
MYL3,18011.93,11318.84,38986,0.3
SLC8A1,19176.9,11319.54,48492,1.0
TNNI1,18468.6,11317.4,45836,0.0707106781186547
MYBPC3,19275.0,11320.5,35429,0.9924716620639604
MYOM1,19291.77,11320.85,22090,0.8139410298049853
SORBS2,19406.11,11318.48,22431,1.0
LDB3,18464.78,11319.95,45836,0.05
MYBPC3,19197.8,11320.4,55299,0.6041522986797286
TNNT1,19409.29,11322.05,22431,1.0
NPPA,18235.14,11321.7,30821,1.0
MYL3,18573.6,11322.47,38988,0.3905124837953327
TBX5,18765.91,11322.49,46585,0.0707106781186547
MYBPC3,19617.66,11321.69,8669,1.0
TRIL,19834.74,11319.74,19526,0.565685424949238
MYL3,18567.41,11323.52,38988,0.7071067811865476
MYBPC3,19416.29,11322.82,22431,1.0
COX4I2,19870.88,11323.33,19526,0.8139410298049853
SLC8A1,19174.11,11324.53,48492,0.7905694150420948
EBF2,19836.37,11324.59,19526,0.65
MYOZ2,18230.26,11323.91,30821,1.0
SORBS2,19036.17,11324.71,34022,0.25
MYL3,19283.21,11325.79,35429,1.0
SLC8A1,19538.26,11325.39,41706,0.7778174593052023
LDB3,18104.49,11326.38,33195,1.0
FABP3,18384.96,11327.27,38191,0.05
MYL3,18014.5,11328.5,8320,0.4924428900898052
NPPA,18541.49,11328.61,39594,0.95524865872714
HSPB7,18985.61,11327.55,33711,0.3201562118716424
TNNI1,19138.55,11328.25,20807,0.3201562118716424
MYBPC3,19605.69,11327.93,8669,1.0
FAM210B,19881.51,11328.64,19526,0.6363961030678927
SORBS2,18272.08,11329.14,30821,0.282842712474619
TNNI1,18790.44,11329.23,46585,1.0
LDB3,19173.74,11330.09,48492,0.75
NPPA,19584.59,11329.71,8669,0.9394147114027968
COL1A1,19698.68,11329.4,8812,0.282842712474619
NPPA,19016.51,11330.58,34022,0.7905694150420948
MYBPC3,19542.59,11329.97,41706,1.0
MYOZ2,18021.64,11330.79,8320,0.6324555320336759
MYL2,18986.02,11333.09,33711,0.4949747468305833
MYBPC3,19546.87,11333.67,41706,1.0
TNNT1,19608.09,11332.91,8669,1.0
MYH6,18553.66,11333.92,39594,1.0
SLC8A1,19528.36,11333.14,41706,0.7211102550927978
SORBS2,19557.81,11334.59,41706,0.8200609733428363
NPPA,19182.27,11333.61,48492,0.6020797289396148
TNNI1,19322.91,11334.9,22090,0.6946221994724902
MYBPC3,19446.23,11335.53,9801,0.9055385138137416
TPM1,19471.57,11335.0,9801,0.7071067811865476
TNNI1,19265.73,11337.36,35429,1.0
LDB3,18022.07,11337.12,8320,0.9219544457292888
MYBPC3,19406.79,11337.85,22431,1.0
TNNI1,19500.55,11335.98,9046,0.1414213562373095
COL3A1,19690.85,11336.69,8812,0.8321658488546619
NPPA,19169.67,11338.22,27261,0.6800735254367722
LDB3,18018.17,11341.04,8320,1.0
NPPA,18257.78,11340.05,30821,0.25
MYBPC3,19297.36,11338.82,22090,1.0
MYOM1,19450.72,11339.6,9801,1.0
SORBS2,19538.09,11338.15,41706,1.0
MYH7,19245.91,11340.51,52968,0.6519202405202649
SORBS2,18693.82,11340.84,44439,0.05
FAM210B,19398.09,11341.04,22431,0.95524865872714
MYBPC3,19462.11,11342.28,9801,1.0
COL3A1,19696.99,11341.66,21912,0.7905694150420948
SLC39A8,18036.16,11343.58,8320,1.0
SLC8A1,18118.89,11343.0,33195,0.5315072906367325
MYBPC3,19300.0,11342.63,22090,1.0
TNNI1,18007.68,11344.2,8320,0.7566372975210778
NPPA,18776.6,11344.1,46585,0.1
TNNI1,19485.85,11344.13,9801,0.5315072906367325
MYL3,19540.14,11344.05,41706,1.0
MYBPC3,18979.38,11344.5,56755,0.5408326913195984
PTN,19122.5,11345.0,30406,0.3535533905932738
MYH7,19176.93,11344.84,27261,0.7071067811865476
GJA4,19901.38,11345.73,6623,0.7433034373659253
SLC8A1,18582.65,11345.88,38988,0.3201562118716424
MYBPC3,19158.5,11347.92,27261,0.6020797289396148
MYBPC3,19307.43,11348.12,22090,1.0
SORBS2,18965.91,11349.49,56755,0.25
TBX5,18989.92,11349.38,33711,1.0
MYOM1,19012.03,11349.41,34021,1.0
SORBS2,19273.42,11350.94,47282,1.0
LDB3,19454.67,11349.15,9801,1.0
NPPA,18159.4,11351.95,24236,0.4949747468305833
MYOZ2,19016.87,11351.6,34022,1.0
MYBPC3,19460.04,11351.29,9801,1.0
MYOZ2,19491.48,11351.68,9801,0.7280109889280518
TNNT1,18680.15,11352.62,44439,0.95524865872714
SLC8A1,19108.67,11351.05,30406,0.7615773105863909
LDB3,19260.92,11352.14,47282,1.0
MYBPC3,19509.3,11351.18,9046,0.95524865872714
SORBS2,19735.12,11351.56,21912,0.1802775637731994
MYBPC3,18028.59,11352.24,8320,1.0
NUSAP1,19412.5,11352.8,22431,1.0
FBLN5,19905.73,11353.17,6623,0.8602325267042626
SLC8A1,19109.51,11355.74,30406,1.0
LDB3,18050.62,11354.79,8320,1.0
MYBPC3,18016.41,11355.94,8320,1.0
SORBS2,19253.12,11355.71,47282,1.0
LDB3,19510.17,11357.17,9046,1.0
LDB3,19528.46,11356.32,9046,1.0
TCIM,19891.58,11356.06,6623,1.0
MYH7,18810.39,11357.0,18117,0.6020797289396148
NUSAP1,19717.68,11356.76,21912,0.95524865872714
TMEM100,19884.21,11357.62,6623,1.0
PAM,18417.0,11357.58,39595,0.1414213562373095
LDB3,19265.42,11358.47,47282,1.0
MYBPC3,19566.63,11358.1,11877,1.0
MFAP2,19907.72,11359.2,6623,1.0
MYBPC3,19454.2,11358.68,9801,1.0
NPPA,18431.75,11359.92,39595,0.282842712474619
MYH7,18687.55,11359.92,44439,0.7778174593052023
MYRF,19161.74,11360.37,27261,1.0
TNNI1,19184.43,11359.7,27261,0.8485281374238569
SORBS2,19282.03,11360.06,18118,1.0
TMEM100,19878.79,11359.03,19349,1.0
COL1A1,19728.88,11359.75,21912,0.6726812023536854
FABP3,18684.32,11363.12,44439,0.8139410298049853
TRIL,19724.76,11361.54,21912,0.8845903006477066
MYL2,18184.81,11364.76,24236,0.05
MYOZ2,18767.8,11362.76,18117,0.4242640687119284
MYBPC3,19155.19,11363.31,27261,1.0
MYL3,19296.98,11363.57,18118,1.0
LDB3,18037.53,11363.8,8320,1.0
MYL3,19255.45,11364.12,47282,0.8276472678623424
SORBS2,19529.0,11364.25,9046,1.0
NPPA,19715.58,11365.0,21912,1.0
GJA4,19909.62,11364.42,6623,1.0
MYBPC3,18390.17,11365.43,37288,0.05
MYBPC3,18795.41,11364.74,18117,1.0
SLC8A1,18970.34,11364.88,56755,0.4609772228646444
MYBPC3,19451.44,11365.49,9801,1.0
MYBPC3,19569.8,11365.56,11877,1.0
TMEM100,19900.43,11364.93,6623,1.0
CCDC102B,18080.79,11367.89,8320,1.0
CCDC102B,18085.08,11366.51,59909,1.0
MYBPC3,19641.26,11366.65,6232,1.0
COL3A1,19709.18,11366.73,21912,1.0
LDB3,19177.87,11366.88,27261,0.9192388155425116
MYBPC3,19287.2,11366.88,18118,1.0
TNNI1,19311.13,11366.87,18118,0.8732124598286489
MYBPC3,19514.2,11366.96,9046,1.0
PAM,19562.05,11367.0,11877,1.0
SORBS2,18058.76,11369.08,8320,1.0
NPPA,18969.98,11370.73,56755,0.25
MYOM1,19507.52,11368.02,9046,1.0
TNNI1,19553.91,11368.77,11877,1.0
TNNT1,19649.3,11368.17,6232,1.0
MYBPC3,19291.25,11370.51,18118,1.0
MYOM1,19411.42,11369.7,43293,0.9394147114027968
MYH7,19439.02,11369.64,9801,1.0
LDB3,19109.88,11371.85,30406,1.0
MYBPC3,19305.7,11371.24,18118,1.0
SORBS2,19425.28,11371.45,43293,1.0
MYBPC3,19501.07,11371.16,9046,1.0
SLC8A1,19651.47,11371.9,6232,1.0
MYOM1,19040.28,11371.63,30408,0.25
MYOZ2,19082.59,11371.95,30406,0.3905124837953327
HSPB7,19537.5,11371.67,9046,1.0
MYH7,18638.71,11373.62,28965,0.4609772228646444
MYBPC3,18157.79,11374.4,24236,1.0
MYBPC3,18781.14,11373.64,18117,1.0
MYBPC3,19506.74,11374.81,9046,1.0
TNNI1,18755.3,11374.79,18117,0.05
TNNI1,18826.47,11374.33,18117,0.6324555320336759
MYH7,19656.31,11374.69,6232,1.0
MYL3,18366.25,11376.2,37288,0.6363961030678927
MYOM1,19607.64,11376.76,42571,0.9617692030835672
LRRN3,19830.82,11375.65,21114,0.75
MYOM1,18642.56,11378.09,28965,0.65
NPPA,18816.5,11377.03,18117,1.0
MYBPC3,19038.06,11378.03,30408,0.5315072906367325
MYH7,19115.03,11377.06,30406,0.9192388155425116
NPPA,19241.15,11376.23,52968,0.223606797749979
NPPA,19293.31,11376.17,18118,1.0
MYBPC3,19513.02,11375.98,9046,1.0
MYBPC3,18123.16,11378.54,24236,0.6726812023536854
NAV1,18821.96,11379.29,18117,0.9
NPPA,19249.58,11376.91,47282,0.1414213562373095
TRIL,18061.49,11379.4,8320,1.0
TNNI1,18982.15,11379.38,56755,0.1
MYL3,19029.67,11380.13,30408,0.8845903006477066
MYBPC3,19041.82,11378.45,30408,0.3905124837953327
MYH7,19410.5,11380.0,43293,1.0
NPPA,19478.26,11379.98,9801,0.3905124837953327
MYBPC3,19646.58,11380.42,6232,1.0
MYBPC3,19045.89,11380.43,30408,0.3201562118716424
MYH7,19121.04,11381.47,30406,0.565685424949238
MYBPC3,19291.25,11381.16,18118,1.0
PAM,19462.14,11381.05,9801,1.0
MYBPC3,18147.0,11382.61,24236,1.0
MYL3,19307.41,11383.41,18118,1.0
MYH7,19527.78,11383.11,9046,1.0
TNNI1,18141.33,11384.86,24236,1.0
SORBS2,18173.8,11384.68,24236,0.9192388155425116
MYH7,18189.49,11383.86,24236,0.25
SORBS2,18797.39,11385.0,18117,1.0
MYBPC3,19041.09,11384.24,30408,0.6363961030678927
MYL3,19125.84,11383.7,30406,0.282842712474619
TNNI1,19177.13,11383.5,27261,0.3535533905932738
COL3A1,19725.12,11384.23,18555,1.0
NPPA,19606.87,11384.35,6232,0.6082762530298219
TMEM100,19940.15,11384.5,8049,1.0
MYL3,18124.15,11386.24,24236,0.4609772228646444
SLC8A1,18634.03,11386.9,28965,0.9192388155425116
TNNI1,19327.78,11386.67,18118,0.1118033988749895
MYBPC3,19521.65,11386.72,9046,1.0
SLC39A8,19565.27,11385.82,11877,1.0
TBX5,19579.3,11386.4,11877,1.0
HSPB7,19027.14,11386.99,30408,1.0
SORBS2,19369.96,11386.0,19078,0.1414213562373095
PAM,19619.0,11387.0,6232,0.8139410298049853
SORBS2,18032.32,11388.5,8320,1.0
MYBPC3,19042.54,11388.65,30408,0.7826237921249264
CLDN5,19907.34,11387.96,6623,1.0
TNNI1,19290.26,11388.77,18118,1.0
MYOM1,19683.13,11389.37,18555,0.2
FABP3,18610.76,11390.01,28965,0.2121320343559642
MYH7,18772.2,11390.38,18117,0.282842712474619
MYBPC3,19568.72,11391.69,11877,1.0
NPPA,19604.8,11389.55,6232,0.3
NPPA,18939.13,11392.65,39596,0.15
MYOZ2,19647.97,11390.09,6232,1.0
NPPA,18157.4,11392.76,24236,1.0
SORBS2,18641.65,11391.69,28965,1.0
MYL3,19266.08,11392.63,18118,0.282842712474619
SORBS2,19496.28,11392.24,9046,0.25
MYBPC3,19533.21,11390.67,9046,1.0
PCSK1N,19579.59,11393.55,11877,1.0
MYH6,18780.25,11392.83,18117,0.4609772228646444
SORBS2,19642.91,11393.64,6232,1.0
MYL3,19053.78,11392.3,37289,0.6020797289396148
MYOZ2,19617.83,11394.07,6232,0.5315072906367325
MYBPC3,18650.16,11394.92,28965,0.9617692030835672
SLC8A1,19032.27,11395.94,30408,1.0
MYH7,18147.47,11395.35,24236,1.0
MYL3,18626.45,11395.78,28965,0.95524865872714
SORBS2,19008.78,11396.61,30408,0.4609772228646444
MYOM1,19037.45,11396.33,30408,1.0
NPPA,18022.67,11397.5,15921,1.0
MYBPC3,18644.97,11398.15,28965,1.0
MYH6,18778.06,11397.6,18117,0.2121320343559642
PAM,19392.5,11397.0,19078,1.0
MYBPC3,18038.79,11397.9,15921,1.0
MYL3,18631.23,11399.3,28965,1.0
TNNI1,18786.81,11398.0,18117,0.4924428900898052
MYOM1,19528.1,11398.71,5577,1.0
SLC39A8,18163.34,11399.11,24236,0.8139410298049853
TNNI1,18434.51,11398.92,48498,0.05
MYBPC3,19572.28,11398.77,11877,1.0
SLC8A1,19634.67,11398.76,6232,0.95524865872714
MYH7,18929.24,11399.46,39596,0.1118033988749895
MYBPC3,19298.28,11400.56,18118,1.0
SORBS2,19375.9,11399.24,19078,0.8139410298049853
NUSAP1,19486.27,11399.77,5577,0.1118033988749895
TMEM100,19911.52,11400.1,6623,1.0
MYH7,18045.79,11400.55,15921,1.0
NPPA,18097.22,11401.55,40396,0.9899494936611666
MYH7,19023.15,11401.02,30408,0.8485281374238569
NPPA,19081.52,11400.76,36397,0.1581138830084189
TOP2A,19716.66,11401.52,20375,1.0
MYBPC3,19382.05,11400.88,19078,1.0
MYOM1,18042.34,11404.84,15921,1.0
MYL3,18158.79,11403.58,24236,0.6
MYBPC3,18644.91,11404.58,28770,1.0
TNNI1,19655.21,11403.83,6232,0.9013878188659972
MYBPC3,18050.31,11405.42,15921,1.0
CDK1,19237.65,11404.85,25011,0.2121320343559642
MYBPC3,19291.72,11404.32,18118,1.0
MYBPC3,19383.84,11405.52,19078,1.0
NPPA,19393.06,11404.56,19078,1.0
MYOM1,18150.52,11405.24,24236,0.6800735254367722
SLC8A1,19635.55,11405.45,6232,0.7778174593052023
SLC39A8,19920.19,11408.21,6623,1.0
MYH7,19406.75,11408.25,19078,1.0
MYL3,18955.87,11408.53,39596,0.25
FBLN5,19900.0,11409.5,6623,0.7778174593052023
COL3A1,18109.79,11410.21,40396,0.8845903006477066
LDB3,18929.0,11410.15,39596,0.4949747468305833
MYBPC3,19527.55,11409.88,5577,1.0
MYBPC3,18692.29,11411.16,50202,0.5315072906367325
TMEM100,19911.22,11410.53,6623,1.0
TOP2A,18386.59,11412.11,37288,0.1414213562373095
SORBS2,19037.43,11411.71,30408,0.7648529270389177
SORBS2,19092.71,11411.31,37690,0.8200609733428363
NAV1,19133.87,11413.94,52972,0.5315072906367325
MYOZ2,19498.72,11411.37,5577,0.95524865872714
TNNI1,19662.62,11411.38,21706,0.7778174593052023
SORBS2,19458.75,11414.21,34642,0.4924428900898052
SORBS2,19653.67,11414.42,21706,1.0
TNNI1,19307.58,11414.16,18118,0.3535533905932738
SLC8A1,19647.36,11414.54,21706,1.0
GJA4,19894.66,11414.58,6623,0.4242640687119284
NPPA,19036.29,11416.51,37289,0.5099019513592784
SORBS2,19671.27,11416.59,21706,0.8246211251235321
SORBS2,19717.92,11417.02,20375,0.95524865872714
SORBS2,18911.51,11417.28,39596,0.1118033988749895
MYL2,18631.74,11419.19,28770,0.3905124837953327
COL3A1,19058.5,11418.5,36397,1.0
SLC8A1,19398.57,11418.57,19078,1.0
TBX18,18702.89,11420.0,50202,0.282842712474619
SORBS2,19246.38,11421.0,25011,0.4716990566028302
SORBS2,19489.58,11419.23,5577,0.9192388155425116
MYL3,19505.95,11419.79,5577,1.0
MYH7,18269.33,11421.67,16222,0.95524865872714
MYBPC3,18870.89,11421.07,57918,0.4609772228646444
TOP2A,19412.51,11422.98,19078,1.0
MYL3,19504.1,11422.15,5577,1.0
NAV1,19652.12,11422.73,21706,1.0
MYL3,19451.06,11421.03,34642,1.0
SORBS2,19724.17,11422.8,20375,0.5315072906367325
NPPA,18002.19,11424.0,57917,0.6020797289396148
NPPA,18030.49,11424.74,54662,1.0
COL1A1,18136.14,11424.53,49487,0.8732124598286489
NPPA,18667.13,11424.97,28770,0.8514693182963201
MYBPC3,19119.51,11424.49,37690,1.0
SORBS2,19353.94,11424.57,19078,0.25
MYH7,18093.26,11424.32,40396,0.5408326913195984
MYBPC3,18262.0,11424.98,16222,1.0
MYOZ2,18463.17,11424.87,26964,0.1802775637731994
NPPA,18883.88,11425.86,48503,0.618465843842649
SORBS2,19187.69,11424.19,25011,0.6726812023536854
LDB3,19379.73,11424.88,19078,1.0
SLC8A1,19527.12,11424.74,5577,1.0
MYBPC3,19532.38,11425.16,5577,1.0
NPPA,18047.55,11426.52,15921,0.291547594742265
NPPA,18056.07,11426.84,15921,0.2
HSPB7,18281.33,11425.67,16222,0.6708203932499369
MYBPC3,18473.77,11426.98,26964,0.4
NUSAP1,18485.0,11427.5,26964,0.2121320343559642
MYBPC3,18539.21,11427.79,12150,0.282842712474619
TOP2A,19097.33,11426.78,37690,1.0
SORBS2,19247.52,11428.7,25011,0.4924428900898052
MYBPC3,18922.66,11428.38,39596,0.3201562118716424
MYL3,19287.53,11428.43,18118,0.45
MYBPC3,19660.54,11428.36,21706,1.0
SORBS2,19422.15,11428.78,34642,1.0
SORBS2,19517.19,11429.27,5577,1.0
MYH7,19710.43,11428.93,20375,0.3354101966249684
TNNI1,18247.15,11430.21,16222,1.0
NAV1,18286.02,11429.92,16222,0.6020797289396148
SLC8A1,19217.43,11429.87,25011,1.0
MYL2,19599.67,11429.11,36754,1.0
GJA4,19986.43,11429.74,59912,0.8015609770940699
SORBS2,18090.49,11431.39,40396,0.1802775637731994
TNNI1,18457.91,11431.11,26964,0.2121320343559642
MYBPC3,18934.81,11430.56,39596,0.6363961030678927
LDB3,19107.49,11431.58,37690,1.0
SLC8A1,18132.15,11431.68,47285,1.0
NPPA,18647.78,11431.88,28770,0.4949747468305833
MYH7,18672.97,11431.77,50202,0.5590169943749475
CPE,19849.89,11431.74,9380,0.15
PAM,18534.59,11432.93,12150,0.3201562118716424
TNNI1,18546.45,11432.79,12150,0.5385164807134504
FABP3,19238.48,11432.57,25011,0.7106335201775947
NPPA,19442.27,11433.18,34642,1.0
HSPB7,19585.47,11433.08,36754,0.7071067811865476
NUSAP1,19123.32,11433.85,37690,1.0
MYOZ2,19721.98,11434.68,20375,0.1802775637731994
TMEM100,19917.33,11434.14,14219,0.7071067811865476
MYOZ2,18102.68,11435.15,15544,0.6020797289396148
TNNI1,18470.78,11436.67,26964,0.8845903006477066
LDB3,18884.08,11434.84,48503,1.0
NAV1,18909.1,11435.9,48503,0.1802775637731994
COL1A1,19477.49,11435.41,5577,1.0
MYL3,18016.15,11438.37,56761,0.8485281374238569
NPPA,18489.25,11437.18,26964,0.3905124837953327
MT1F,18526.59,11437.95,12150,0.2121320343559642
TRIL,18719.44,11436.86,57921,0.2121320343559642
MYOZ2,18901.86,11436.9,48503,0.4609772228646444
MYH7,18950.94,11437.4,39596,0.2121320343559642
FBLN5,19972.45,11437.33,15345,0.8062257748298549
NPPA,18282.38,11438.18,16222,1.0
LDB3,18887.54,11437.97,48503,0.9899494936611666
NUSAP1,19117.27,11437.82,37690,1.0
SORBS2,19571.75,11438.1,36754,0.0707106781186547
TMEM100,19979.51,11437.76,15345,1.0
MYL3,18246.16,11441.55,16222,0.8485281374238569
MYL3,18474.68,11441.15,26964,1.0
COL1A2,19052.5,11441.5,37289,0.1118033988749895
MYH7,19173.77,11442.56,24462,0.1802775637731994
SORBS2,19191.72,11442.26,25011,0.3201562118716424
SORBS2,19658.18,11442.44,21706,1.0
GJA4,19957.32,11442.23,15345,0.9617692030835672
MYH7,18021.0,11443.56,54662,0.7778174593052023
SORBS2,18400.85,11443.68,26695,0.6020797289396148
TMEM100,19980.37,11443.4,15345,1.0
ELN,19920.0,11443.13,14219,1.0
LDB3,18888.22,11445.1,48503,0.7778174593052023
MYH7,19503.64,11444.99,5577,1.0
MYBPC3,19650.32,11445.0,21706,1.0
TNNI1,19665.95,11445.55,21706,1.0
FBLN5,19980.17,11447.11,15345,1.0
MYOM1,19438.49,11447.54,35073,1.0
MYOM1,19443.75,11447.69,35073,1.0
NUSAP1,18112.28,11449.64,15544,1.0
NPPA,18460.95,11449.31,26964,0.95524865872714
MYL2,18882.5,11449.5,48503,0.9013878188659972
SORBS2,19145.18,11447.84,24462,1.0
TOP2A,18087.6,11450.92,42577,0.7071067811865476
MYBPC3,18546.12,11450.7,12150,1.0
MYBPC3,19650.7,11450.35,21706,0.9192388155425116
NPPA,19481.83,11451.76,5577,0.291547594742265
TBX5,18069.08,11454.17,42575,0.8485281374238569
PAM,18277.09,11453.51,16222,1.0
TNNT1,18389.0,11453.68,26695,0.8485281374238569
NUSAP1,18499.71,11454.5,26964,0.5408326913195984
MYH7,18835.65,11453.54,44442,0.9192388155425116
MYBPC3,19100.69,11453.43,28213,1.0
MYOZ2,19110.57,11454.22,28213,1.0
NAV1,18828.0,11454.89,44442,0.7433034373659253
MYBPC3,19449.36,11454.45,35073,1.0
MYH7,19094.44,11455.2,28213,1.0
MYBPC3,19133.1,11455.96,24462,1.0
TNNI1,19828.41,11456.52,9380,0.6020797289396148
MYBPC3,19848.69,11455.82,9380,1.0
MYBPC3,19362.97,11457.3,12008,0.0707106781186547
MYBPC3,18078.21,11457.83,42575,1.0
NPPA,19168.95,11458.66,24462,0.9192388155425116
MYBPC3,18559.54,11459.23,12150,1.0
MT1F,19900.43,11458.53,37694,0.25
MYL3,19199.31,11458.96,38488,0.3905124837953327
SLC8A1,19131.04,11462.53,24462,1.0
MYRF,19542.26,11460.95,5577,1.0
MYL2,18371.33,11463.67,26695,0.6363961030678927
NPPA,18400.73,11462.14,26695,1.0
NUSAP1,18094.44,11463.53,49488,1.0
MYL3,18549.68,11464.15,12150,1.0
