cell_id,x,y
470,16285.43,16250.76
471,22437.643846153846,16746.950769230767
472,17427.131666666668,17599.735
473,6089.450727272727,5400.322727272727
474,11513.617999999999,5493.633599999999
475,15091.363333333333,11853.126666666669
476,3755.7435,17399.4
477,17368.838,17618.464
478,21466.06142857143,19398.61142857143
479,4219.52775,3624.7468214285714
480,11675.374000000002,5987.300933333333
481,9645.94576923077,7959.845
482,10987.433333333332,10128.257333333333
483,7130.7106,10979.003999999999
484,7410.434,7010.525000000001
485,7107.914684210527,5135.079000000001
486,16249.798,16226.373333333333
487,16895.664615384616,23070.353076923075
488,11303.582307692308,4932.444230769231
489,13780.16,23221.65625
490,17240.886000000002,23856.679333333333
491,16054.934130434782,14672.29847826087
492,12617.92875,6377.700125
493,9660.803,8884.72225
494,4132.6312,17391.406
495,17355.13294117647,21820.162352941177
496,5057.16575,18578.9425
497,6384.068,10264.328
498,19298.27727272727,16147.845
499,3762.36675,17345.3275
500,3267.148857142857,3209.992517857143
501,2237.6920208333336,4879.4495
502,12354.91,5146.886538461538
503,1082.54075,5537.8875
504,5679.939666666666,6069.453666666667
505,12957.115833333335,6861.035666666667
506,6457.794714285715,8389.731214285714
507,5661.298826086956,9399.666652173912
508,21477.019999999997,19520.66
509,13142.665555555555,21305.943333333333
510,3296.2799473684213,3427.7095263157894
511,10233.284000000001,8223.062066666667
512,17665.072727272727,21895.14181818182
513,7706.578021276596,3373.787829787234
514,1129.4895263157894,5536.813736842105
515,11224.955833333333,6326.9145
516,7718.727833333333,6568.670041666667
517,9653.933714285713,7178.874357142857
518,7248.631555555556,10615.846111111112
519,14875.617999999999,11026.998
520,5286.260682539682,1406.7028095238095
521,3069.104724137931,3146.181879310345
522,2725.925366666667,3322.4167666666667
523,10644.82142857143,7216.3337142857135
524,7926.01525,8499.672
525,17258.56090909091,22503.833636363637
526,9226.143238095237,19861.262857142858
527,2804.3967333333335,3393.2383333333332
528,11406.68,4576.9695
529,7457.807000000001,7080.3074
530,6551.904473684211,9581.820421052631
531,5612.887416666667,11625.225833333332
532,7081.277666666666,19634.19
533,17209.963333333333,23535.096666666668
534,4041.8238484848484,2840.022121212121
535,13118.344117647059,8150.534000000001
536,5962.4335,1533.1554999999998
537,7238.448333333334,734.7419428571428
538,3848.862634146341,2252.7928780487805
539,12742.55909090909,6746.655090909091
540,9799.625333333333,7910.276333333332
541,10280.87,8208.085
542,14956.182857142858,10406.221428571429
543,8721.8062,11934.859
544,9633.096000000001,15346.960000000001
545,17053.926666666666,17358.807142857142
546,21550.105,19536.9975
547,9656.098705882352,20141.3
548,15540.697142857143,5601.521142857143
549,9542.59307142857,7427.739928571428
550,13851.08625,11143.3775
551,11672.753571428571,5304.007785714285
552,4281.38015,1416.93935
553,5731.50575,4507.4945
554,10704.29054054054,9680.720135135136
555,19070.155454545453,12937.492272727273
556,19677.0,17494.88
557,19714.413636363635,17474.581818181818
558,12568.854,6390.508
559,242.49035416666666,7023.719333333333
560,12912.189545454545,8381.0725
561,5928.011523809524,8410.92757142857
562,7094.263959183673,8756.492
563,15087.72111111111,10405.282222222224
564,2197.801722222222,9681.313722222221
565,5911.62025,3723.7189166666667
566,15427.215714285714,14367.222857142857
