parent_id,cell_type,cNCC_score,SPC_score
4640,other,0.0,0.0
4642,other,0.0,0.0
4643,other,0.0,0.0
4644,other,0.0,0.0
4645,other,0.0,0.0
4653,other,0.0,0.0
4654,other,0.0,0.0
4656,other,0.0,0.0
4657,other,0.0,0.0
4658,other,0.0,0.0
4664,other,0.0,0.0
4667,other,0.0,0.0
4668,other,0.0,0.0
4669,other,0.0,0.0
4670,other,0.0,0.0
4671,other,0.0,0.0
4672,other,0.0,0.0
4673,other,0.0,0.0
4674,other,0.0,0.0
4675,other,0.0,0.0
4676,other,0.0,0.0
4679,other,0.0,0.0
4682,other,0.0,0.0
4683,other,0.0,0.0
4685,other,0.0,0.0
4686,other,0.0,0.0
4687,other,0.0,0.0
4690,other,0.0,0.0
4692,other,0.0,0.0
4695,other,0.0,0.0
4697,other,0.0,0.0
4698,other,0.0,0.0
4699,other,0.0,0.0
4700,other,0.0,0.0
4701,other,0.0,0.0
4704,other,0.0,0.0
4706,other,0.0,0.0
4707,other,0.0,0.0
4710,other,0.0,0.0
4715,other,0.0,0.0
4716,other,0.0,0.0
4717,other,0.0,0.0
4718,other,0.0,0.0
4721,other,0.0,0.0
4722,other,0.0,0.0
4723,other,0.0,0.0
4724,other,0.0,0.0
4725,other,0.0,0.0
4726,other,0.0,0.0
4727,other,0.0,0.0
4728,other,0.0,0.0
4729,other,0.0,0.0
4730,other,0.0,0.0
4731,other,0.0,0.0
4733,other,0.0,0.0
4734,other,0.0,0.0
4739,other,0.0,0.0
4740,other,0.0,0.0
4743,other,0.0,0.0
4744,other,0.0,0.0
4746,other,0.0,0.0
4747,other,0.0,0.0
4748,other,0.0,0.0
4749,other,0.0,0.0
4752,other,0.0,0.0
4753,other,0.0,0.0
4755,other,0.0,0.0
4758,other,0.0,0.0
4759,other,0.0,0.0
4760,other,0.0,0.0
4763,other,0.0,0.0
4764,other,0.0,0.0
4765,other,0.0,0.0
4766,other,0.0,0.0
4767,other,0.0,0.0
4770,other,0.0,0.0
4771,other,0.0,0.0
4772,other,0.0,0.0
4773,other,0.0,0.0
4778,other,0.0,0.0
4786,other,0.0,0.0
4792,other,0.0,0.0
4793,other,0.0,0.0
4794,other,0.0,0.0
4795,other,0.0,0.0
4796,other,0.0,0.0
4801,other,0.0,0.0
4803,other,0.0,0.0
4805,other,0.0,0.0
4807,other,0.0,0.0
4809,other,0.0,0.0
4810,other,0.0,0.0
4811,other,0.0,0.0
4817,other,0.0,0.0
4818,other,0.0,0.0
4819,other,0.0,0.0
4825,other,0.0,0.0
4826,other,0.0,0.0
4855,other,0.0,0.0
4858,other,0.0,0.0
4862,other,0.0,0.0
4865,other,0.0,0.0
4867,other,0.0,0.0
4878,other,0.0,0.0
4884,other,0.0,0.0
4893,other,0.0,0.0
4899,other,0.0,0.0
4900,other,0.0,0.0
4901,other,0.0,0.0
4902,other,0.0,0.0
4903,other,0.0,0.0
4906,other,0.0,0.0
4907,other,0.0,0.0
4908,other,0.0,0.0
4909,other,0.0,0.0
4911,other,0.0,0.0
4913,other,0.0,0.0
4914,other,0.0,0.0
4918,other,0.0,0.0
4921,other,0.0,0.0
4924,other,0.0,0.0
4934,other,0.0,0.0
4936,other,0.0,0.0
4937,other,0.0,0.0
4938,other,0.0,0.0
4940,other,0.0,0.0
4947,other,0.0,0.0
4952,other,0.0,0.0
4955,other,0.0,0.0
4961,other,0.0,0.0
4962,other,0.0,0.0
4964,other,0.0,0.0
4970,other,0.0,0.0
4971,other,0.0,0.0
4973,other,0.0,0.0
4979,other,0.0,0.0
4982,other,0.0,0.0
4988,other,0.0,0.0
4990,other,0.0,0.0
4991,other,0.0,0.0
4997,other,0.0,0.0
5000,other,0.0,0.0
5001,other,0.0,0.0
5011,other,0.0,0.0
5014,other,0.0,0.0
5016,other,0.0,0.0
5022,other,0.0,0.0
5028,other,0.0,0.0
5033,other,0.0,0.0
5035,other,0.0,0.0
5037,other,0.0,0.0
5040,other,0.0,0.0
5043,other,0.0,0.0
5046,other,0.0,0.0
5052,other,0.0,0.0
5064,other,0.0,0.0
5073,other,0.0,0.0
5075,other,0.0,0.0
5092,other,0.0,0.0
5100,other,0.0,0.0
5114,other,0.0,0.0
5118,other,0.0,0.0
5121,other,0.0,0.0
5122,other,0.0,0.0
5123,other,0.0,0.0
5128,other,0.0,0.0
5137,other,0.0,0.0
5139,other,0.0,0.0
5140,other,0.0,0.0
5143,other,0.0,0.0
5148,other,0.0,0.0
5149,other,0.0,0.0
5151,other,0.0,0.0
5154,other,0.0,0.0
5156,other,0.0,0.0
5160,other,0.0,0.0
5161,other,0.0,0.0
5163,other,0.0,0.0
5164,other,0.0,0.0
5165,other,0.0,0.0
5170,other,0.0,0.0
5176,other,0.0,0.0
5178,other,0.0,0.0
5183,other,0.0,0.0
5187,other,0.0,0.0
5194,other,0.0,0.0
5199,other,0.0,0.0
5202,other,0.0,0.0
5203,other,0.0,0.0
5204,other,0.0,0.0
5205,other,0.0,0.0
5207,other,0.0,0.0
5208,other,0.0,0.0
5212,other,0.0,0.0
5214,other,0.0,0.0
5217,other,0.0,0.0
5219,other,0.0,0.0
5220,other,0.0,0.0
5221,other,0.0,0.0
5230,other,0.0,0.0
5231,other,0.0,0.0
5233,other,0.0,0.0
5234,other,0.0,0.0
5239,other,0.0,0.0
5240,other,0.0,0.0
5241,other,0.0,0.0
5242,other,0.0,0.0
5243,other,0.0,0.0
5244,other,0.0,0.0
5248,other,0.0,0.0
5258,other,0.0,0.0
5259,other,0.0,0.0
5263,other,0.0,0.0
5268,other,0.0,0.0
5271,other,0.0,0.0
5314,other,0.0,0.0
5315,other,0.0,0.0
5319,other,0.0,0.0
5331,other,0.0,0.0
5340,other,0.0,0.0
5366,other,0.0,0.0
5372,other,0.0,0.0
5377,other,0.0,0.0
5381,other,0.0,0.0
5382,other,0.0,0.0
5388,other,0.0,0.0
5392,other,0.0,0.0
5393,other,0.0,0.0
5400,other,0.0,0.0
5408,other,0.0,0.0
5412,other,0.0,0.0
5416,other,0.0,0.0
5418,other,0.0,0.0
5427,other,0.0,0.0
5428,other,0.0,0.0
5449,other,0.0,0.0
5452,other,0.0,0.0
5458,other,0.0,0.0
5461,other,0.0,0.0
5469,other,0.0,0.0
5473,other,0.0,0.0
5476,other,0.0,0.0
5486,other,0.0,0.0
5491,other,0.0,0.0
5499,other,0.0,0.0
5500,other,0.0,0.0
5503,other,0.0,0.0
5511,other,0.0,0.0
5517,other,0.0,0.0
5518,other,0.0,0.0
5526,other,0.0,0.0
5535,other,0.0,0.0
5536,other,0.0,0.0
5541,other,0.0,0.0
5547,other,0.0,0.0
5561,other,0.0,0.0
5562,other,0.0,0.0
5563,other,0.0,0.0
5577,other,0.0,0.0
5580,other,0.0,0.0
5583,other,0.0,0.0
5594,other,0.0,0.0
5607,other,0.0,0.0
5624,other,0.0,0.0
5628,other,0.0,0.0
5629,other,0.0,0.0
5631,other,0.0,0.0
5643,other,0.0,0.0
5644,other,0.0,0.0
5652,other,0.0,0.0
5657,other,0.0,0.0
5660,other,0.0,0.0
5666,other,0.0,0.0
5669,other,0.0,0.0
5677,other,0.0,0.0
5680,other,0.0,0.0
5697,other,0.0,0.0
5700,other,0.0,0.0
5709,other,0.0,0.0
5714,other,0.0,0.0
5716,other,0.0,0.0
5721,other,0.0,0.0
5724,other,0.0,0.0
5730,other,0.0,0.0
5739,other,0.0,0.0
5755,other,0.0,0.0
5759,other,0.0,0.0
5762,other,0.0,0.0
5777,other,0.0,0.0
5779,other,0.0,0.0
5790,other,0.0,0.0
5793,other,0.0,0.0
5799,other,0.0,0.0
5807,other,0.0,0.0
5827,other,0.0,0.0
5829,other,0.0,0.0
5830,other,0.0,0.0
5831,other,0.0,0.0
5835,other,0.0,0.0
5837,other,0.0,0.0
5840,other,0.0,0.0
5841,other,0.0,0.0
5845,other,0.0,0.0
5847,other,0.0,0.0
5848,other,0.0,0.0
5850,other,0.0,0.0
5851,other,0.0,0.0
5852,other,0.0,0.0
5856,other,0.0,0.0
5860,other,0.0,0.0
5865,other,0.0,0.0
5867,other,0.0,0.0
5869,other,0.0,0.0
5871,other,0.0,0.0
5874,other,0.0,0.0
5875,other,0.0,0.0
5876,other,0.0,0.0
5877,other,0.0,0.0
5884,other,0.0,0.0
5886,other,0.0,0.0
5888,other,0.0,0.0
5889,other,0.0,0.0
5891,other,0.0,0.0
5894,other,0.0,0.0
5900,other,0.0,0.0
5904,other,0.0,0.0
5909,other,0.0,0.0
5911,other,0.0,0.0
5915,other,0.0,0.0
5928,other,0.0,0.0
5930,other,0.0,0.0
5932,other,0.0,0.0
5935,other,0.0,0.0
5939,other,0.0,0.0
5940,other,0.0,0.0
5942,other,0.0,0.0
5946,other,0.0,0.0
5948,other,0.0,0.0
5952,other,0.0,0.0
5955,other,0.0,0.0
5964,other,0.0,0.0
5966,other,0.0,0.0
5968,other,0.0,0.0
5974,other,0.0,0.0
5975,other,0.0,0.0
5986,other,0.0,0.0
5990,other,0.0,0.0
5991,other,0.0,0.0
5994,other,0.0,0.0
6003,other,0.0,0.0
6004,other,0.0,0.0
6011,other,0.0,0.0
6014,other,0.0,0.0
6019,other,0.0,0.0
6020,other,0.0,0.0
6021,other,0.0,0.0
6029,other,0.0,0.0
6035,other,0.0,0.0
6041,other,0.0,0.0
6042,other,0.0,0.0
6043,other,0.0,0.0
6044,other,0.0,0.0
6052,other,0.0,0.0
6062,other,0.0,0.0
6066,other,0.0,0.0
6069,other,0.0,0.0
6075,other,0.0,0.0
6084,other,0.0,0.0
6092,other,0.0,0.0
6093,other,0.0,0.0
6102,other,0.0,0.0
6122,other,0.0,0.0
6127,other,0.0,0.0
6129,other,0.0,0.0
6147,other,0.0,0.0
6153,other,0.0,0.0
6160,other,0.0,0.0
6238,other,0.0,0.0
6243,other,0.0,0.0
6251,other,0.0,0.0
6260,other,0.0,0.0
6267,other,0.0,0.0
6268,other,0.0,0.0
6271,other,0.0,0.0
6272,other,0.0,0.0
6276,other,0.0,0.0
6277,other,0.0,0.0
6279,other,0.0,0.0
6280,other,0.0,0.0
6285,other,0.0,0.0
6287,other,0.0,0.0
6289,other,0.0,0.0
6290,other,0.0,0.0
6294,other,0.0,0.0
6295,other,0.0,0.0
6296,other,0.0,0.0
6299,other,0.0,0.0
6300,other,0.0,0.0
6301,other,0.0,0.0
6302,other,0.0,0.0
6303,other,0.0,0.0
6306,other,0.0,0.0
6308,other,0.0,0.0
6309,other,0.0,0.0
6310,other,0.0,0.0
6313,other,0.0,0.0
6314,other,0.0,0.0
6319,other,0.0,0.0
6321,other,0.0,0.0
6322,other,0.0,0.0
6323,other,0.0,0.0
6327,other,0.0,0.0
6328,other,0.0,0.0
6331,other,0.0,0.0
6332,other,0.0,0.0
6334,other,0.0,0.0
6335,other,0.0,0.0
6336,other,0.0,0.0
6340,other,0.0,0.0
6342,other,0.0,0.0
6343,other,0.0,0.0
6346,other,0.0,0.0
6347,other,0.0,0.0
6349,other,0.0,0.0
6350,other,0.0,0.0
6351,other,0.0,0.0
6353,other,0.0,0.0
6357,other,0.0,0.0
6364,other,0.0,0.0
6370,other,0.0,0.0
6373,other,0.0,0.0
6379,other,0.0,0.0
6380,other,0.0,0.0
6381,other,0.0,0.0
6383,other,0.0,0.0
6384,other,0.0,0.0
6391,other,0.0,0.0
6396,other,0.0,0.0
6399,other,0.0,0.0
6406,other,0.0,0.0
6409,other,0.0,0.0
6420,other,0.0,0.0
6422,other,0.0,0.0
6423,other,0.0,0.0
6427,other,0.0,0.0
6442,other,0.0,0.0
6443,other,0.0,0.0
6445,other,0.0,0.0
6461,other,0.0,0.0
6462,other,0.0,0.0
6465,other,0.0,0.0
6469,other,0.0,0.0
6471,other,0.0,0.0
6477,other,0.0,0.0
6481,other,0.0,0.0
6482,other,0.0,0.0
6483,other,0.0,0.0
6484,other,0.0,0.0
6485,other,0.0,0.0
6486,other,0.0,0.0
6487,other,0.0,0.0
6489,other,0.0,0.0
6491,other,0.0,0.0
6492,other,0.0,0.0
6493,other,0.0,0.0
6494,other,0.0,0.0
6497,other,0.0,0.0
6500,other,0.0,0.0
6503,other,0.0,0.0
6504,other,0.0,0.0
6507,other,0.0,0.0
6509,other,0.0,0.0
6510,other,0.0,0.0
6515,other,0.0,0.0
6527,other,0.0,0.0
6530,other,0.0,0.0
6533,other,0.0,0.0
6538,other,0.0,0.0
6544,other,0.0,0.0
6545,other,0.0,0.0
6555,other,0.0,0.0
6557,other,0.0,0.0
6559,other,0.0,0.0
6565,other,0.0,0.0
6567,other,0.0,0.0
6568,other,0.0,0.0
6571,other,0.0,0.0
6573,other,0.0,0.0
6575,other,0.0,0.0
6576,other,0.0,0.0
6577,other,0.0,0.0
6579,other,0.0,0.0
6581,other,0.0,0.0
6582,other,0.0,0.0
6583,other,0.0,0.0
6584,other,0.0,0.0
6586,other,0.0,0.0
6587,other,0.0,0.0
6588,other,0.0,0.0
6589,other,0.0,0.0
6590,other,0.0,0.0
6591,other,0.0,0.0
6592,other,0.0,0.0
6593,other,0.0,0.0
6595,other,0.0,0.0
6597,other,0.0,0.0
6598,other,0.0,0.0
6600,other,0.0,0.0
6601,other,0.0,0.0
6602,other,0.0,0.0
6604,other,0.0,0.0
6605,other,0.0,0.0
6606,other,0.0,0.0
6607,other,0.0,0.0
6608,other,0.0,0.0
6609,other,0.0,0.0
6610,other,0.0,0.0
6611,other,0.0,0.0
6612,other,0.0,0.0
6616,other,0.0,0.0
6617,other,0.0,0.0
6619,other,0.0,0.0
6620,other,0.0,0.0
6621,other,0.0,0.0
6624,other,0.0,0.0
6628,other,0.0,0.0
6629,other,0.0,0.0
6631,other,0.0,0.0
6632,other,0.0,0.0
6635,other,0.0,0.0
6639,other,0.0,0.0
6640,other,0.0,0.0
6641,other,0.0,0.0
6643,other,0.0,0.0
6644,other,0.0,0.0
6646,other,0.0,0.0
6647,other,0.0,0.0
6651,other,0.0,0.0
6657,other,0.0,0.0
6658,other,0.0,0.0
6659,other,0.0,0.0
6661,other,0.0,0.0
6662,other,0.0,0.0
6666,other,0.0,0.0
6667,other,0.0,0.0
6674,other,0.0,0.0
6675,other,0.0,0.0
6679,other,0.0,0.0
6680,other,0.0,0.0
6681,other,0.0,0.0
6682,other,0.0,0.0
6684,other,0.0,0.0
6690,other,0.0,0.0
6699,other,0.0,0.0
6700,other,0.0,0.0
6702,other,0.0,0.0
6705,other,0.0,0.0
6706,other,0.0,0.0
6707,other,0.0,0.0
6708,other,0.0,0.0
6709,other,0.0,0.0
6711,other,0.0,0.0
6712,other,0.0,0.0
6713,other,0.0,0.0
6714,other,0.0,0.0
6716,other,0.0,0.0
6717,other,0.0,0.0
6720,other,0.0,0.0
6721,other,0.0,0.0
6722,other,0.0,0.0
6724,other,0.0,0.0
6726,other,0.0,0.0
6727,other,0.0,0.0
6728,other,0.0,0.0
6729,other,0.0,0.0
6730,other,0.0,0.0
6732,other,0.0,0.0
6733,other,0.0,0.0
6735,other,0.0,0.0
6737,other,0.0,0.0
6739,other,0.0,0.0
6740,other,0.0,0.0
6741,other,0.0,0.0
6742,other,0.0,0.0
6743,other,0.0,0.0
6744,other,0.0,0.0
6754,other,0.0,0.0
6759,other,0.0,0.0
6760,other,0.0,0.0
6761,other,0.0,0.0
6762,other,0.0,0.0
6764,other,0.0,0.0
6767,other,0.0,0.0
6768,other,0.0,0.0
6783,other,0.0,0.0
6785,other,0.0,0.0
6788,other,0.0,0.0
6790,other,0.0,0.0
6792,other,0.0,0.0
6793,other,0.0,0.0
6798,other,0.0,0.0
6802,other,0.0,0.0
6803,other,0.0,0.0
6805,other,0.0,0.0
6810,other,0.0,0.0
6827,other,0.0,0.0
6828,other,0.0,0.0
6829,other,0.0,0.0
6833,other,0.0,0.0
6835,other,0.0,0.0
6836,other,0.0,0.0
6837,other,0.0,0.0
6840,other,0.0,0.0
6843,other,0.0,0.0
6845,other,0.0,0.0
6856,other,0.0,0.0
6861,other,0.0,0.0
6862,other,0.0,0.0
6865,other,0.0,0.0
6872,other,0.0,0.0
6873,other,0.0,0.0
6874,other,0.0,0.0
6877,other,0.0,0.0
6878,other,0.0,0.0
6881,other,0.0,0.0
6883,other,0.0,0.0
6885,other,0.0,0.0
6886,other,0.0,0.0
6889,other,0.0,0.0
6894,other,0.0,0.0
6895,other,0.0,0.0
6897,other,0.0,0.0
6901,other,0.0,0.0
6903,other,0.0,0.0
6905,other,0.0,0.0
6906,other,0.0,0.0
6907,other,0.0,0.0
6911,other,0.0,0.0
6912,other,0.0,0.0
6913,other,0.0,0.0
6914,other,0.0,0.0
6915,other,0.0,0.0
6916,other,0.0,0.0
6917,other,0.0,0.0
6919,other,0.0,0.0
6923,other,0.0,0.0
6924,other,0.0,0.0
6925,other,0.0,0.0
6931,other,0.0,0.0
6934,other,0.0,0.0
6935,other,0.0,0.0
6938,other,0.0,0.0
6941,other,0.0,0.0
6943,other,0.0,0.0
6944,other,0.0,0.0
6947,other,0.0,0.0
6948,other,0.0,0.0
6949,other,0.0,0.0
6950,other,0.0,0.0
6953,other,0.0,0.0
6954,other,0.0,0.0
6955,other,0.0,0.0
6957,other,0.0,0.0
6958,other,0.0,0.0
6960,other,0.0,0.0
6962,other,0.0,0.0
6963,other,0.0,0.0
6967,other,0.0,0.0
6968,other,0.0,0.0
6971,other,0.0,0.0
6974,other,0.0,0.0
6975,other,0.0,0.0
6977,other,0.0,0.0
6978,other,0.0,0.0
6979,other,0.0,0.0
6980,other,0.0,0.0
6982,other,0.0,0.0
6984,other,0.0,0.0
6985,other,0.0,0.0
6986,other,0.0,0.0
6987,other,0.0,0.0
6988,other,0.0,0.0
6989,other,0.0,0.0
6991,other,0.0,0.0
6993,other,0.0,0.0
6994,other,0.0,0.0
6995,other,0.0,0.0
6996,other,0.0,0.0
6999,other,0.0,0.0
7003,other,0.0,0.0
7006,other,0.0,0.0
7007,other,0.0,0.0
7009,other,0.0,0.0
7011,other,0.0,0.0
7016,other,0.0,0.0
7017,other,0.0,0.0
7020,other,0.0,0.0
7022,other,0.0,0.0
7023,other,0.0,0.0
7024,other,0.0,0.0
7025,other,0.0,0.0
7026,other,0.0,0.0
7027,other,0.0,0.0
7028,other,0.0,0.0
7029,other,0.0,0.0
7033,other,0.0,0.0
7034,other,0.0,0.0
7039,other,0.0,0.0
7041,SPC,0.0,6.034683666227958
7043,other,0.0,0.0
7046,other,0.0,0.0
7047,other,0.0,0.0
7050,other,0.0,0.0
7051,other,0.0,0.0
7054,other,0.0,0.0
7056,other,0.0,0.0
7057,other,0.0,0.0
7059,other,0.0,0.0
7062,other,0.0,0.0
7064,other,0.0,0.0
7065,other,0.0,0.0
7066,other,0.0,0.0
7070,other,0.0,0.0
7071,other,0.0,0.0
7075,other,0.0,0.0
7076,other,0.0,0.0
7078,other,0.0,0.0
7087,other,0.0,0.0
7090,other,0.0,0.0
7099,other,0.0,0.0
7101,other,0.0,0.0
7104,other,0.0,0.0
7116,other,0.0,0.0
7123,other,0.0,0.0
7129,other,0.0,0.0
7133,other,0.0,0.0
7149,other,0.0,0.0
7155,other,0.0,0.0
7169,other,0.0,0.0
7175,other,0.0,0.0
7180,other,0.0,0.0
7186,other,0.0,0.0
7189,other,0.0,0.0
7198,other,0.0,0.0
7211,other,0.0,0.0
7226,other,0.0,0.0
7229,other,0.0,0.0
7232,other,0.0,0.0
7233,other,0.0,0.0
7246,other,0.0,0.0
7279,other,0.0,0.0
7287,other,0.0,0.0
7289,other,0.0,0.0
7292,other,0.0,0.0
7299,other,0.0,0.0
7310,other,0.0,0.0
7315,other,0.0,0.0
7319,other,0.0,0.0
7321,other,0.0,0.0
7322,other,0.0,0.0
7331,other,0.0,0.0
7343,other,0.0,0.0
7354,other,0.0,0.0
7362,other,0.0,0.0
7364,other,0.0,0.0
7366,other,0.0,0.0
7370,other,0.0,0.0
7371,other,0.0,0.0
7374,other,0.0,0.0
7379,other,0.0,0.0
7380,other,0.0,0.0
7381,other,0.0,0.0
7385,other,0.0,0.0
7388,other,0.0,0.0
7394,other,0.0,0.0
7396,other,0.0,0.0
7397,other,0.0,0.0
7400,other,0.0,0.0
7404,other,0.0,0.0
7405,other,0.0,0.0
7409,other,0.0,0.0
7415,other,0.0,0.0
7416,other,0.0,0.0
7417,other,0.0,0.0
7418,other,0.0,0.0
7420,other,0.0,0.0
7422,other,0.0,0.0
7425,other,0.0,0.0
7428,other,0.0,0.0
7429,other,0.0,0.0
7434,other,0.0,0.0
7435,other,0.0,0.0
7441,other,0.0,0.0
7444,other,0.0,0.0
7446,other,0.0,0.0
7452,other,0.0,0.0
7460,other,0.0,0.0
7462,other,0.0,0.0
7463,other,0.0,0.0
7464,other,0.0,0.0
7469,other,0.0,0.0
7470,other,0.0,0.0
7472,other,0.0,0.0
7474,other,0.0,0.0
7480,other,0.0,0.0
7547,other,0.0,0.0
7591,other,0.0,0.0
7633,other,0.0,0.0
7636,other,0.0,0.0
7659,other,0.0,0.0
7666,other,0.0,0.0
7683,other,0.0,0.0
7688,other,0.0,0.0
7711,other,0.0,0.0
7726,other,0.0,0.0
7727,other,0.0,0.0
7737,other,0.0,0.0
7749,other,0.0,0.0
7752,other,0.0,0.0
7759,other,0.0,0.0
7765,other,0.0,0.0
7766,other,0.0,0.0
7771,other,0.0,0.0
7785,other,0.0,0.0
7795,other,0.0,0.0
7799,other,0.0,0.0
7803,other,0.0,0.0
7807,other,0.0,0.0
7821,other,0.0,0.0
7842,other,0.0,0.0
7843,other,0.0,0.0
7884,other,0.0,0.0
7899,other,0.0,0.0
7902,other,0.0,0.0
7909,other,0.0,0.0
7911,other,0.0,0.0
7914,other,0.0,0.0
7920,other,0.0,0.0
7922,other,0.0,0.0
7924,other,0.0,0.0
7927,other,0.0,0.0
7929,other,0.0,0.0
7933,other,0.0,0.0
7937,other,0.0,0.0
7944,other,0.0,0.0
7955,other,0.0,0.0
7958,other,0.0,0.0
7965,other,0.0,0.0
7975,other,0.0,0.0
7985,other,0.0,0.0
8003,other,0.0,0.0
8008,other,0.0,0.0
8012,other,0.0,0.0
8013,other,0.0,0.0
8018,other,0.0,0.0
8027,other,0.0,0.0
8043,other,0.0,0.0
8054,other,0.0,0.0
8061,other,0.0,0.0
8065,other,0.0,0.0
8086,other,0.0,0.0
8094,other,0.0,0.0
8096,other,0.0,0.0
8103,other,0.0,0.0
8109,other,0.0,0.0
8118,other,0.0,0.0
8120,other,0.0,0.0
8122,other,0.0,0.0
8123,other,0.0,0.0
8126,other,0.0,0.0
8132,other,0.0,0.0
8134,other,0.0,0.0
8137,other,0.0,0.0
8138,other,0.0,0.0
8139,other,0.0,0.0
8141,other,0.0,0.0
8146,other,0.0,0.0
8147,other,0.0,0.0
8148,other,0.0,0.0
8150,other,0.0,0.0
8152,other,0.0,0.0
8153,other,0.0,0.0
8154,other,0.0,0.0
8155,other,0.0,0.0
8157,other,0.0,0.0
8160,other,0.0,0.0
8171,other,0.0,0.0
8180,other,0.0,0.0
8181,other,0.0,0.0
8187,other,0.0,0.0
8217,other,0.0,0.0
8219,other,0.0,0.0
8237,other,0.0,0.0
8242,other,0.0,0.0
8265,other,0.0,0.0
8283,other,0.0,0.0
8288,other,0.0,0.0
8311,other,0.0,0.0
8315,other,0.0,0.0
8330,other,0.0,0.0
8350,other,0.0,0.0
8351,other,0.0,0.0
8352,other,0.0,0.0
8356,other,0.0,0.0
8358,other,0.0,0.0
8360,other,0.0,0.0
8361,other,0.0,0.0
8365,other,0.0,0.0
8366,other,0.0,0.0
8375,other,0.0,0.0
8379,other,0.0,0.0
8383,other,0.0,0.0
8384,other,0.0,0.0
8387,other,0.0,0.0
8394,other,0.0,0.0
8399,other,0.0,0.0
8402,other,0.0,0.0
8403,other,0.0,0.0
8413,other,0.0,0.0
8419,other,0.0,0.0
8421,other,0.0,0.0
8426,other,0.0,0.0
8431,other,0.0,0.0
8442,other,0.0,0.0
8444,other,0.0,0.0
8452,other,0.0,0.0
8455,other,0.0,0.0
8456,other,0.0,0.0
8463,other,0.0,0.0
8464,other,0.0,0.0
8476,other,0.0,0.0
8480,other,0.0,0.0
8484,other,0.0,0.0
8486,other,0.0,0.0
8488,other,0.0,0.0
8490,other,0.0,0.0
8491,other,0.0,0.0
8498,other,0.0,0.0
8499,other,0.0,0.0
8502,other,0.0,0.0
8504,other,0.0,0.0
8512,other,0.0,0.0
8520,other,0.0,0.0
8523,other,0.0,0.0
8539,other,0.0,0.0
8542,other,0.0,0.0
8553,other,0.0,0.0
8571,other,0.0,0.0
8588,other,0.0,0.0
8590,other,0.0,0.0
8595,other,0.0,0.0
8609,other,0.0,0.0
8611,other,0.0,0.0
8617,other,0.0,0.0
8652,other,0.0,0.0
8653,other,0.0,0.0
8661,other,0.0,0.0
8680,other,0.0,0.0
8687,other,0.0,0.0
8700,other,0.0,0.0
8726,other,0.0,0.0
8736,other,0.0,0.0
8788,other,0.0,0.0
8790,other,0.0,0.0
8794,other,0.0,0.0
8813,other,0.0,0.0
8815,other,0.0,0.0
8817,other,0.0,0.0
8874,other,0.0,0.0
8875,other,0.0,0.0
8894,other,0.0,0.0
8947,other,0.0,0.0
8955,other,0.0,0.0
8959,other,0.0,0.0
8964,other,0.0,0.0
8975,other,0.0,0.0
8981,other,0.0,0.0
8996,other,0.0,0.0
9000,other,0.0,0.0
9012,other,0.0,0.0
9015,other,0.0,0.0
9064,other,0.0,0.0
9072,other,0.0,0.0
9113,other,0.0,0.0
9150,other,0.0,0.0
9165,other,0.0,0.0
9178,other,0.0,0.0
9236,other,0.0,0.0
9265,other,0.0,0.0
9268,other,0.0,0.0
9272,other,0.0,0.0
9274,other,0.0,0.0
9275,other,0.0,0.0
9276,other,0.0,0.0
9277,other,0.0,0.0
9278,other,0.0,0.0
9282,other,0.0,0.0
9284,other,0.0,0.0
9287,other,0.0,0.0
9290,other,0.0,0.0
9295,other,0.0,0.0
9299,other,0.0,0.0
9301,other,0.0,0.0
9302,other,0.0,0.0
9304,other,0.0,0.0
9305,other,0.0,0.0
9307,other,0.0,0.0
9308,other,0.0,0.0
9309,other,0.0,0.0
9311,other,0.0,0.0
9313,other,0.0,0.0
9315,other,0.0,0.0
9316,other,0.0,0.0
9317,other,0.0,0.0
9324,other,0.0,0.0
9325,other,0.0,0.0
9326,other,0.0,0.0
9333,other,0.0,0.0
9337,other,0.0,0.0
9343,other,0.0,0.0
9345,other,0.0,0.0
9350,other,0.0,0.0
9351,other,0.0,0.0
9352,other,0.0,0.0
9356,other,0.0,0.0
9360,other,0.0,0.0
9362,other,0.0,0.0
9366,other,0.0,0.0
9367,other,0.0,0.0
9369,other,0.0,0.0
9370,other,0.0,0.0
9371,other,0.0,0.0
9372,other,0.0,0.0
9374,other,0.0,0.0
9375,other,0.0,0.0
9377,other,0.0,0.0
9378,other,0.0,0.0
9379,other,0.0,0.0
9381,other,0.0,0.0
9383,other,0.0,0.0
9384,other,0.0,0.0
9385,other,0.0,0.0
9388,other,0.0,0.0
9389,other,0.0,0.0
9390,other,0.0,0.0
9391,other,0.0,0.0
9392,other,0.0,0.0
9393,other,0.0,0.0
9394,other,0.0,0.0
9395,other,0.0,0.0
9396,other,0.0,0.0
9397,other,0.0,0.0
9398,other,0.0,0.0
9400,other,0.0,0.0
9402,other,0.0,0.0
9403,other,0.0,0.0
9404,other,0.0,0.0
9405,other,0.0,0.0
9406,other,0.0,0.0
9407,other,0.0,0.0
9409,other,0.0,0.0
9411,other,0.0,0.0
9412,other,0.0,0.0
9413,other,0.0,0.0
9414,other,0.0,0.0
9416,other,0.0,0.0
9418,other,0.0,0.0
9419,other,0.0,0.0
9420,other,0.0,0.0
9422,other,0.0,0.0
9424,other,0.0,0.0
9426,other,0.0,0.0
9427,other,0.0,0.0
9428,other,0.0,0.0
