gene,spotX,spotY,parent_id,parent_prob
MYL3,8840.537,3982.122,2509,1.0
MYOM1,9076.793,3981.69,6405,0.8732124598286489
PAM,8826.655,3981.586,2509,0.8139410298049853
CPE,9280.56,3981.44,2978,1.0
MYH6,9068.143,3983.143,6405,1.0
NPPA,9367.967,3982.945,1059,0.05
NUSAP1,9359.902,3984.745,1059,0.25
MYH6,8624.636,3985.068,1626,1.0
MYH6,8779.179,3984.91,3872,1.0
NPPA,8792.0,3986.754,3872,1.0
MYH6,9282.107,3986.286,2978,1.0
MYH6,8606.868,3987.5,1626,1.0
SORBS2,8758.302,3986.14,3872,0.9899494936611666
MYH6,9217.535,3986.721,6359,0.15
MYBPC3,9317.4,3987.067,2978,1.0
NPPA,9404.642,3987.725,299,0.3201562118716424
NPPA,8516.389,3987.815,6078,0.4609772228646444
NPPA,8848.263,3988.287,2509,1.0
LDB3,9775.824,3986.794,258,1.0
TBX5,8511.026,3990.128,6078,0.2121320343559642
MYH6,8855.543,3989.674,2509,0.7632168761236874
COL3A1,9454.979,3988.66,299,1.0
PAM,9760.161,3989.0,258,1.0
NPPA,9462.989,3989.886,299,1.0
NPPA,9334.0,3991.405,1059,0.5
GJA4,8214.826,3992.5,5262,0.6726812023536854
NPPA,9210.746,3991.27,6359,0.1118033988749895
MYOZ2,9629.803,3993.525,176,1.0
NPPA,9667.72,3991.64,258,0.5700877125495689
NPPA,8783.418,3995.255,3872,1.0
NPPA,9322.811,3994.73,2978,0.8139410298049853
MYH6,9409.432,3995.973,299,0.7433034373659253
MYH6,9413.5,3993.733,299,0.8485281374238569
MYH6,9523.71,3995.71,176,1.0
NPPA,9618.828,3995.362,176,1.0
CPE,9659.41,3995.667,176,0.4609772228646444
NPPA,8574.971,3995.571,4251,0.9899494936611666
LDB3,9338.732,3995.634,1059,0.1581138830084189
NPPA,9532.818,3996.091,176,1.0
NPPA,9345.0,3996.105,1059,0.05
MYBPC3,9756.787,3995.361,258,1.0
MYL3,1424.107,4000.679,912,0.6363961030678927
SORBS2,1251.221,4018.126,5988,0.565685424949238
MYH6,1372.097,4022.661,912,0.05
NPPA,1524.321,4036.264,1092,0.9899494936611666
NPPA,1569.13,4037.481,1092,1.0
NPPA,1574.6,4039.6,1092,1.0
MT2A,1750.722,4040.278,2093,0.3354101966249684
SLC39A8,1854.364,4040.818,52,1.0
MYBPC3,1540.254,4043.847,1092,1.0
NPPA,1594.867,4047.967,1092,0.6576473218982952
MYH6,1550.047,4049.516,1092,1.0
MYH6,1606.087,4055.88,1092,0.05
LDB3,1545.677,4063.806,1092,1.0
NPPA,1583.686,4066.514,1092,1.0
NPPA,1588.533,4072.15,1092,1.0
MYH6,1675.827,4071.027,9255,0.05
FAM46C,1523.158,4078.632,8824,0.6964194138592059
NPPA,1566.636,4078.697,1092,0.85
NPPA,1640.788,4078.99,9255,0.6726812023536854
TOP2A,1545.2,4079.88,1092,1.0
TNNT1,1274.0,4081.122,7881,1.0
NPPA,1598.691,4081.745,10467,1.0
MYOZ2,1302.309,4089.745,7881,0.65
NPPA,1622.612,4091.137,10467,0.8139410298049853
SLC39A8,1639.714,4095.829,9407,1.0
NPPA,1535.633,4096.734,8824,0.75
MT2A,1592.016,4097.825,10467,0.65
SLC39A8,1946.556,4097.844,236,1.0
NPPA,1258.211,4103.965,11362,1.0
NPPA,1262.415,4108.683,11362,0.9848857801796104
MYH6,1597.256,4109.167,11095,1.0
LDB3,1251.15,4109.775,9547,1.0
SORBS2,1482.506,4121.291,10468,0.6020797289396148
TBX18,1241.912,4122.825,10762,1.0
MYH6,1587.734,4129.938,12020,0.565685424949238
NUSAP1,1633.333,4139.222,9156,0.8845903006477066
NPPA,1480.564,4143.7,9792,0.9899494936611666
MYBPC3,1626.716,4143.388,9156,0.8732124598286489
MT2A,1881.432,4145.455,2374,1.0
NPPA,1613.958,4153.099,9156,0.1802775637731994
NPPA,1498.653,4155.153,9792,0.1414213562373095
FAM210B,1914.381,4177.333,4386,1.0
NPPA,1593.347,4182.653,2109,0.3535533905932738
TNNT1,1241.928,4182.856,8828,0.95524865872714
MT2A,1910.52,4183.36,4386,1.0
MYH6,1717.0,4185.6,11097,0.35
NPPA,1549.632,4187.658,2109,0.0707106781186547
NPPA,1549.714,4197.0,2109,0.3605551275463989
SLC8A1,1581.833,4197.208,2109,1.0
SLC39A8,1942.364,4199.273,4386,1.0
MYH6,1716.795,4201.0,11097,0.7071067811865476
MYH6,1709.073,4201.707,11097,0.9192388155425116
MYH6,1704.813,4205.063,11097,0.6726812023536854
SLC39A8,1846.854,4204.866,2150,0.1802775637731994
NPPA,1537.604,4209.667,2109,0.25
TBX5,1574.833,4212.083,2109,1.0
MT1F,1837.178,4214.6,2150,0.1414213562373095
MFAP2,1213.109,4218.055,7353,0.95524865872714
MYBPC3,1596.255,4217.49,2109,1.0
NPPA,1227.389,4219.431,7353,1.0
FAM210B,1216.955,4222.424,7353,1.0
LDB3,1570.089,4222.214,2109,1.0
MYBPC3,1591.816,4220.0,2109,1.0
NPPA,1614.431,4222.586,2109,0.6946221994724902
MT1F,1939.4,4229.1,3007,1.0
PAM,1604.236,4230.745,2109,1.0
NPPA,1669.112,4232.112,10107,0.5315072906367325
NPPA,1662.886,4236.114,10107,0.6020797289396148
MYL3,1602.531,4238.313,2109,1.0
MT1F,1682.317,4238.146,10107,0.8485281374238569
MYH6,1704.369,4240.615,10107,0.05
MT2A,1852.327,4243.418,2150,0.70178344238091
NPPA,1645.051,4244.203,1584,1.0
SLC39A8,1922.637,4244.341,3007,1.0
PAM,1721.691,4247.745,5502,0.3162277660168379
NPPA,1559.5,4258.0,6735,1.0
PAM,1747.906,4259.875,4996,0.6726812023536854
NPPA,1616.386,4259.842,1584,1.0
COL1A2,1225.182,4265.909,4743,1.0
SORBS2,1524.296,4266.634,8960,1.0
MYH6,1656.375,4265.545,1584,1.0
TBX18,1237.378,4265.757,4743,1.0
MYH6,1690.571,4269.095,1584,0.565685424949238
MYBPC3,1573.644,4270.556,6735,0.5
NPPA,1749.581,4270.597,4996,0.9899494936611666
NPPA,1680.647,4273.735,1584,1.0
LDB3,1532.25,4274.281,6735,1.0
MYBPC3,1547.381,4277.286,6735,1.0
MYBPC3,1670.507,4277.24,1584,1.0
NPPA,1785.171,4279.229,1832,0.4242640687119284
MYL3,1348.625,4279.542,8158,1.0
PAM,1580.227,4280.318,6735,0.1802775637731994
MYBPC3,1536.927,4279.145,6735,1.0
FAM210B,1223.467,4284.133,4743,1.0
SORBS2,1548.176,4285.647,6735,1.0
MYH6,1653.226,4286.097,1584,1.0
NPPA,1672.189,4289.811,1584,1.0
MYBPC3,1730.103,4290.969,5502,1.0
LDB3,1561.828,4291.047,6735,0.7071067811865476
NPPA,1650.971,4292.29,1584,1.0
MYL3,1621.023,4293.341,1584,0.4242640687119284
MYH6,1763.0,4291.613,4996,1.0
COL3A1,1315.833,4293.542,12395,0.9055385138137416
NPPA,1326.672,4292.567,12395,0.8139410298049853
TBX5,1215.065,4294.871,4743,0.4242640687119284
MYL3,1680.222,4295.778,1584,0.565685424949238
TNNI1,1737.714,4297.571,4996,1.0
NPPA,1629.841,4298.822,1584,0.5315072906367325
MYL3,1521.548,4299.643,6735,0.4031128874149274
MYBPC3,1746.621,4299.47,4996,1.0
MYL3,1321.478,4300.304,12395,0.6946221994724902
SLC39A8,1838.867,4302.25,1832,1.0
TBX18,1247.707,4302.39,4743,1.0
LDB3,1324.949,4303.846,12395,0.4949747468305833
MYL3,1772.2,4302.8,4996,0.6
MYH6,1539.238,4306.31,6735,0.8139410298049853
NPPA,1767.22,4306.22,4996,0.8631338250816034
MT1F,1855.69,4308.414,3052,1.0
MYBPC3,1328.271,4310.208,12395,0.1802775637731994
NPPA,1673.2,4311.671,1584,0.1
LDB3,1354.511,4315.089,11531,0.1118033988749895
NPPA,1723.104,4316.104,10238,0.4242640687119284
MYH6,1790.189,4317.811,10348,0.8077747210701756
NPPA,1800.393,4317.461,10348,1.0
MT2A,1729.762,4318.095,10238,0.6020797289396148
NPPA,1755.7,4320.46,4996,0.3354101966249684
MYBPC3,1759.811,4324.135,10111,0.3354101966249684
MYL3,1626.66,4323.98,2215,0.552268050859363
MT2A,1848.473,4326.945,3052,1.0
SLC39A8,1818.0,4329.722,3052,1.0
SLC39A8,1821.167,4328.333,3052,1.0
NPPA,1755.471,4329.686,10111,0.1
NPPA,1639.831,4331.458,2215,0.447213595499958
TOP2A,1893.5,4333.0,4655,1.0
HSPB7,1783.786,4335.786,10111,0.8321658488546619
MT2A,1977.891,4338.436,807,0.206155281280883
NPPA,1766.508,4344.169,10111,0.3905124837953327
NPPA,1775.052,4347.914,10111,0.5315072906367325
MYL3,1791.0,4351.478,10111,0.05
NPPA,1586.924,4357.0,2215,0.8139410298049853
NPPA,1540.982,4357.643,4511,0.05
CRABP2,1901.089,4360.111,4655,0.5830951894845301
MYH6,1878.5,4362.684,4655,0.6324555320336759
MYBPC3,1634.068,4365.162,2215,1.0
PAM,1668.146,4364.683,2215,0.2121320343559642
NPPA,1854.578,4365.978,6248,0.3905124837953327
NPPA,1600.051,4370.443,2215,1.0
SLC39A8,1903.0,4371.0,4655,0.1118033988749895
NPPA,1649.414,4372.81,2215,0.65
NPPA,1623.224,4373.0,2215,1.0
NPPA,1633.939,4378.561,2215,1.0
NPPA,1750.178,4379.178,4899,0.565685424949238
MYOZ2,1754.956,4381.378,4899,0.7778174593052023
NPPA,1553.029,4381.829,4511,1.0
LDB3,1389.975,4383.25,1304,0.894427190999916
NPPA,1606.357,4382.69,2215,0.95524865872714
MYH6,1803.261,4381.13,11363,0.8139410298049853
NPPA,1765.542,4384.627,4899,0.5315072906367325
PAM,1382.621,4386.586,1304,0.7071067811865476
NPPA,1800.246,4388.158,11363,0.874642784226795
MYH6,1506.75,4389.579,4511,0.1581138830084189
TNNI1,1526.392,4389.706,4511,0.8845903006477066
NPPA,1641.509,4388.614,2215,0.6726812023536854
NPPA,1634.822,4391.0,2215,0.6964194138592059
LDB3,1520.12,4391.66,4511,0.73824115301167
SORBS2,1567.288,4391.877,4511,1.0
NPPA,1643.229,4394.743,2215,0.4242640687119284
PAM,1562.057,4396.114,4511,1.0
MYH6,1612.383,4397.0,2215,0.6041522986797286
MYBPC3,1411.985,4398.0,1304,1.0
FAM210B,1936.528,4398.434,12693,0.8139410298049853
PAM,1827.513,4399.41,6248,0.15
NPPA,1648.462,4399.667,2215,0.0707106781186547
MT1F,1954.586,4401.0,12693,0.282842712474619
NPPA,1403.674,4403.14,1304,1.0
MYH6,1928.147,4404.338,12693,0.4242640687119284
NPPA,1417.22,4405.805,1304,1.0
PAM,1565.745,4406.0,4511,1.0
TNNI1,1720.215,4409.62,4899,0.4609772228646444
NPPA,1469.315,4411.356,1909,0.1802775637731994
NPPA,1766.725,4412.471,4899,0.8845903006477066
NPPA,1541.111,4413.074,4511,1.0
NPPA,1760.108,4413.595,4899,1.0
MYBPC3,1370.907,4414.019,1304,0.3807886552931954
FAM210B,1435.32,4413.88,1304,1.0
NPPA,1712.625,4419.179,4899,0.05
NPPA,1940.481,4420.87,12693,0.1
TMEM100,1406.333,4422.29,1304,1.0
NPPA,1739.437,4423.0,4899,0.8485281374238569
MYL3,1396.171,4423.714,1304,1.0
MYL3,1428.227,4424.091,1909,1.0
NPPA,1755.065,4423.848,4899,0.8514693182963201
NPPA,1683.68,4426.027,4762,0.2121320343559642
MYH6,1416.881,4430.134,1909,1.0
MYL3,1470.917,4430.542,1909,0.8139410298049853
NPPA,1410.636,4440.58,1909,0.6946221994724902
TNNI1,1482.687,4439.699,1909,0.55
NPPA,1804.321,4438.893,7883,0.05
NPPA,1698.731,4440.173,4762,0.9486832980505138
MYL3,1587.174,4441.283,11364,1.0
MYH6,1600.65,4441.1,11364,0.7433034373659253
SLC8A1,1437.925,4442.623,1909,1.0
MYH6,1872.294,4443.882,11365,0.9013878188659972
MYH6,1624.212,4446.03,3168,0.0707106781186547
MYL3,1432.0,4447.625,1909,1.0
NPPA,1483.632,4448.324,1909,0.447213595499958
HSPB7,1566.269,4447.808,3426,1.0
PAM,1781.8,4448.114,7883,0.8139410298049853
FAM210B,1896.293,4448.052,11365,0.5700877125495689
NPPA,1547.895,4453.0,3426,0.9924716620639604
TNNI1,1626.887,4452.986,3168,0.1802775637731994
MYH6,1810.786,4454.786,7883,0.1581138830084189
TNNI1,1797.058,4456.558,7883,0.7648529270389177
MYBPC3,1781.635,4458.885,7883,1.0
NPPA,1886.593,4459.153,10240,0.9124143795447328
TNNI1,1445.977,4459.349,1909,1.0
NPPA,1726.221,4460.481,4762,0.7433034373659253
NPPA,1763.204,4460.593,8318,0.5852349955359812
COL1A1,1309.31,4463.595,8674,0.25
MYL3,1707.333,4467.857,4762,1.0
NPPA,1762.719,4466.688,8318,0.7433034373659253
PAM,1857.286,4466.714,7575,1.0
MYH6,1863.049,4469.341,7575,1.0
MYOM1,1430.6,4469.633,1909,0.8485281374238569
MYOZ2,1724.127,4468.473,4762,0.5315072906367325
MYL3,1762.333,4472.424,8318,0.8845903006477066
LDB3,1785.507,4474.56,7883,0.8845903006477066
MYBPC3,1763.972,4479.917,8318,1.0
MYH6,1719.914,4483.0,4762,0.1414213562373095
MYBPC3,1768.736,4486.297,8318,1.0
NPPA,1874.347,4490.347,7575,1.0
PTN,1281.317,4494.651,8674,0.282842712474619
NPPA,1752.529,4495.647,9411,0.4
NPPA,1751.804,4499.375,9411,0.3354101966249684
NPPA,1752.013,4506.101,9411,0.1581138830084189
NPPA,1910.125,4505.275,4302,0.2121320343559642
MYL3,1871.587,4512.065,4302,1.0
TRIL,1952.091,4522.818,2914,0.95524865872714
NPPA,1831.103,4525.103,4302,0.4609772228646444
NPPA,1888.472,4532.113,4302,1.0
MYBPC3,1946.485,4538.0,2914,0.9394147114027968
MYL3,1897.286,4538.829,4302,0.6363961030678927
NPPA,1932.136,4542.53,2914,0.206155281280883
NPPA,1968.043,4545.217,2914,1.0
CDK1,1956.176,4546.206,2914,1.0
MYH6,1942.875,4552.607,2914,0.3535533905932738
NPPA,1857.879,4557.197,6315,1.0
MYBPC3,1870.915,4559.489,5033,1.0
MYBPC3,1959.389,4562.222,2914,0.6363961030678927
NPPA,1800.31,4568.548,6315,0.291547594742265
MYH6,1923.2,4574.853,5033,0.1802775637731994
MYRF,1282.639,4586.944,7576,0.4949747468305833
MYL3,1813.176,4594.647,7446,0.8485281374238569
TNNT1,1824.368,4594.5,7446,1.0
MYH6,1794.5,4596.5,7446,0.1118033988749895
MYH6,1801.548,4596.0,7446,0.4242640687119284
COL1A2,1269.56,4597.2,7576,0.3905124837953327
MYL3,1300.125,4602.063,7576,1.0
COL1A1,1271.211,4607.105,7576,0.3354101966249684
NPPA,1372.717,4626.683,10773,0.1414213562373095
HSPB7,1371.745,4649.036,10773,0.6363961030678927
NPPA,1401.288,4652.508,10773,0.1802775637731994
MYBPC3,1451.704,4672.704,3111,1.0
LDB3,1450.192,4682.308,3111,1.0
MYBPC3,1438.516,4684.935,3111,1.0
MYL3,1441.0,4710.917,3111,0.6726812023536854
TNNT1,1470.452,4721.548,3111,1.0
NPPA,1985.48,4721.82,2283,1.0
MYRF,1414.171,4723.286,3427,0.223606797749979
MYH6,1457.95,4724.3,3111,1.0
MYBPC3,1990.656,4724.063,2283,1.0
NPPA,1480.76,4726.693,3111,0.4949747468305833
MYBPC3,1945.05,4725.825,2283,0.8200609733428363
HSPB7,1443.778,4737.722,3427,0.8321658488546619
HSPB7,1452.0,4738.478,3427,1.0
MYRF,1403.937,4742.619,3427,0.7071067811865476
MYBPC3,1965.145,4742.395,2283,1.0
TRIL,1426.647,4742.824,3427,0.97082439194738
PAM,1457.146,4754.098,3427,1.0
TBX18,1441.08,4754.56,3427,1.0
TNNI1,1477.636,4755.481,3427,0.6964194138592059
LDB3,1495.8,4754.72,3427,0.1802775637731994
TBX5,1968.595,4756.333,2283,1.0
NPPA,1484.519,4759.296,3427,0.7071067811865476
LDB3,1498.0,4758.286,3427,0.2121320343559642
TBX5,1560.059,4760.147,1377,0.6519202405202649
MYRF,1445.357,4761.679,3427,1.0
COL1A1,1982.405,4763.297,10243,1.0
MYH6,1535.673,4765.531,1377,0.2121320343559642
NPPA,1545.508,4765.61,1377,0.5590169943749475
PAM,1974.915,4765.511,10243,1.0
MYL3,1987.519,4765.852,10243,0.8602325267042626
NPPA,1479.294,4767.206,3427,1.0
NPPA,1959.145,4768.145,2283,1.0
MYH6,1463.654,4769.731,3427,1.0
TBX5,1989.5,4770.0,9684,0.8139410298049853
TBX18,1442.403,4773.968,3427,1.0
LDB3,1986.088,4776.103,9684,1.0
NPPA,1939.554,4777.649,10114,0.7433034373659253
NPPA,1755.21,4776.92,10594,0.8485281374238569
MYH6,1479.982,4780.071,3427,1.0
TNNT1,1439.375,4782.286,3427,1.0
NUSAP1,1464.023,4781.864,3427,1.0
COL1A1,1446.909,4785.205,3427,1.0
MYBPC3,1467.027,4786.405,3427,1.0
MYH6,1533.0,4790.0,1377,0.9433981132056604
MYH6,1498.239,4791.0,3427,0.1118033988749895
MYBPC3,1575.936,4792.681,1377,1.0
PAM,1817.896,4791.987,3129,0.05
MYBPC3,1547.128,4793.128,1377,1.0
NPPA,1591.845,4792.732,1377,0.9899494936611666
FABP3,1582.409,4795.545,1377,1.0
MYBPC3,1572.756,4797.6,1377,1.0
ISLR,1445.652,4799.783,3427,0.73824115301167
NPPA,1542.581,4800.806,1377,1.0
NPPA,1810.313,4802.254,3129,0.5
LDB3,1563.155,4807.621,1377,1.0
MYH6,1847.61,4811.122,3129,0.1118033988749895
NPPA,1558.162,4813.788,1377,1.0
NPPA,1600.95,4812.85,1377,0.4301162633521313
NPPA,1480.481,4813.74,6789,0.6264982043070834
NPPA,1675.28,4813.853,469,0.1581138830084189
NPPA,1834.891,4813.826,3129,0.6726812023536854
NPPA,1822.432,4815.534,3129,1.0
MYOZ2,1583.8,4816.017,1377,1.0
MYH6,1791.489,4817.6,3129,0.7433034373659253
CPE,1459.167,4818.767,6789,0.7
MYH6,1857.091,4821.491,3129,0.1414213562373095
NPPA,1675.5,4821.868,469,0.5
NPPA,1601.875,4824.188,1377,0.1414213562373095
NPPA,1538.019,4823.926,1377,0.3905124837953327
MYH6,1568.981,4828.074,1377,1.0
PAM,1694.16,4826.4,469,0.982344135219425
MYOZ2,1679.903,4829.645,469,0.9433981132056604
NPPA,1482.371,4829.557,6789,1.0
TBX18,1463.13,4833.174,6789,0.8485281374238569
MYH6,1836.871,4831.765,3129,0.8845903006477066
PAM,1600.105,4833.158,3973,0.4031128874149274
CRABP2,1623.855,4833.855,3973,0.1802775637731994
TBX18,1475.762,4835.048,6789,1.0
NPPA,1733.3,4836.767,469,0.282842712474619
MYL3,1543.932,4838.091,1377,0.1118033988749895
CPE,1771.5,4837.231,3129,0.5590169943749475
MFAP2,1478.787,4840.59,6789,1.0
NPPA,1564.976,4843.707,3973,1.0
MFAP2,1489.206,4847.059,6789,0.9
PAM,1624.815,4846.785,3973,0.6020797289396148
SLC39A8,1532.333,4849.733,12208,0.1414213562373095
NPPA,1808.98,4848.776,2960,1.0
MYH6,1595.129,4848.194,3973,1.0
PAM,1568.211,4850.246,3973,1.0
PAM,1619.741,4849.776,3973,0.8845903006477066
MYH6,1686.035,4850.624,469,1.0
TBX18,1493.662,4852.77,6789,0.6324555320336759
MYRF,1509.475,4854.339,12406,0.8276472678623424
MYRF,1666.984,4855.032,469,1.0
NPPA,1552.97,4856.091,3973,0.7158910531638176
NPPA,1778.0,4860.07,2960,0.7778174593052023
NPPA,1577.674,4860.674,3973,1.0
MYH6,1635.0,4862.321,3973,0.1414213562373095
MYH6,1720.318,4861.773,469,1.0
PAM,1554.794,4863.0,3973,0.9924716620639604
LDB3,1594.444,4864.0,3973,1.0
PAM,1704.769,4861.154,469,1.0
MYH6,1659.682,4863.773,469,1.0
MYH6,1813.091,4864.318,2960,0.8845903006477066
PAM,1702.896,4866.396,469,1.0
MYH6,1809.958,4865.583,2960,0.9192388155425116
NPPA,1749.255,4869.176,469,0.3041381265149109
TNNI1,1622.588,4869.324,3973,0.1802775637731994
NPPA,1655.344,4871.438,469,1.0
FABP3,1728.455,4874.682,469,1.0
NPPA,1671.195,4875.13,469,1.0
MYH6,1807.0,4875.586,2960,0.6519202405202649
MYH6,1576.5,4877.5,3973,0.9924716620639604
NPPA,1582.318,4882.394,3973,1.0
NPPA,1598.308,4884.308,3973,0.6363961030678927
PAM,1574.176,4885.824,3973,0.6363961030678927
NPPA,1643.897,4887.241,469,0.25
MYBPC3,1592.609,4889.652,3973,0.6020797289396148
MYH6,1874.791,4888.047,11762,0.3905124837953327
NPPA,1678.048,4891.778,469,1.0
MYH6,1577.667,4893.429,3973,0.5315072906367325
NUSAP1,1723.286,4892.776,469,1.0
MYBPC3,1867.952,4893.317,11762,0.8139410298049853
MYBPC3,1584.926,4895.019,3973,0.7071067811865476
TBX5,1857.327,4897.365,11762,0.5315072906367325
NPPA,1703.926,4900.632,469,1.0
MYOZ2,1728.245,4900.408,469,1.0
TBX5,1728.967,4905.533,469,0.9192388155425116
TOP2A,1689.571,4909.796,469,1.0
MYBPC3,1705.9,4914.4,469,1.0
NPPA,1705.4,4918.733,469,1.0
TBX5,1687.85,4926.367,469,0.4609772228646444
ISLR,1720.547,4951.198,11250,0.25
FABP3,1894.385,5002.154,11767,0.1802775637731994
MYBPC3,1901.066,5002.508,11767,0.3905124837953327
MYH6,1938.468,5010.213,6893,0.55
MYH6,1854.188,5011.25,5643,0.3640054944640259
MYH6,1872.0,5014.286,5643,1.0
NPPA,1933.778,5016.639,6893,0.9055385138137416
MYH6,1913.575,5019.163,6893,0.9124143795447328
PAM,1927.538,5019.523,6893,1.0
NPPA,1904.425,5022.725,11767,1.0
TNNI1,1898.727,5025.0,11767,1.0
TBX5,1836.323,5035.277,5643,0.1581138830084189
MYBPC3,1927.827,5035.44,6893,1.0
MYH6,1869.955,5044.682,5643,1.0
MYH6,1867.87,5047.826,5643,1.0
MYH6,1955.304,5048.174,6893,0.6020797289396148
CRABP2,1899.641,5048.513,2432,1.0
LDB3,1861.066,5050.541,5438,1.0
COL3A1,1895.094,5051.887,2432,1.0
TRIL,1881.493,5055.225,5438,1.0
NPPA,1937.811,5061.755,2432,0.6020797289396148
MYH6,1944.221,5062.941,2432,0.3
MYH6,1975.085,5062.549,3545,0.4924428900898052
NPPA,1894.833,5066.708,2432,1.0
CPE,1873.6,5070.62,5438,1.0
MYBPC3,1989.304,5070.239,3545,1.0
HSPB7,1938.5,5084.5,2432,1.0
CRABP2,1952.847,5088.083,2432,0.7762087348130012
COL3A1,1889.404,5092.851,2432,0.75
MYH6,1961.232,5099.797,3545,0.2121320343559642
SORBS2,1991.147,5107.118,3545,1.0
FAM46C,1967.54,5160.7,2961,1.0
TBX18,1995.31,5191.172,2961,1.0
SLC39A8,2443.734,4009.609,764,1.0
FAM210B,2117.69,4008.738,50,1.0
SLC39A8,2779.02,4010.549,1542,1.0
MT2A,2415.647,4012.176,764,1.0
SLC39A8,2662.5,4014.75,189,1.0
MT1F,2257.613,4020.0,1158,0.3162277660168379
SLC39A8,2341.84,4038.21,186,1.0
MT2A,2626.582,4048.851,331,1.0
MT1F,2684.638,4057.759,189,1.0
SLC39A8,2686.036,4070.218,189,1.0
FAM210B,2433.214,4071.786,316,1.0
FAM46C,2342.415,4083.208,316,0.7158910531638176
MT2A,2392.783,4085.25,316,1.0
MT2A,2582.822,4084.911,96,1.0
SLC39A8,2544.5,4092.667,96,1.0
SLC39A8,2077.677,4094.492,60,1.0
FAM210B,2212.0,4109.125,12018,0.282842712474619
SLC39A8,2346.383,4111.864,316,1.0
COL1A1,2371.057,4120.171,316,1.0
MT1F,2071.349,4140.209,674,1.0
SLC39A8,2295.636,4145.545,1291,0.45
SLC39A8,2451.612,4144.672,4545,0.1802775637731994
MT2A,2298.321,4170.778,1471,1.0
FAM210B,2122.684,4176.5,10106,0.7071067811865476
MT2A,2439.246,4177.719,1028,1.0
SLC39A8,2288.581,4199.14,1471,1.0
MT2A,2146.791,4238.522,629,1.0
MT1F,2521.156,4260.422,894,0.206155281280883
SLC39A8,2475.571,4262.471,894,1.0
SLC39A8,2230.0,4270.105,5373,1.0
FAM210B,2439.0,4272.387,894,1.0
MT1F,2074.795,4281.466,1245,1.0
NPPA,2400.25,4283.143,5374,1.0
SLC39A8,2101.5,4296.0,1245,1.0
MT2A,2416.75,4298.438,5374,1.0
SLC39A8,2496.513,4300.897,634,1.0
MT2A,2362.508,4320.892,1875,1.0
MT2A,2311.763,4329.22,7131,0.5700877125495689
MT2A,2278.067,4332.85,6247,0.6946221994724902
SLC39A8,2138.714,4339.653,1329,1.0
SLC39A8,2350.231,4343.769,1875,1.0
SLC39A8,2348.968,4346.226,1875,1.0
SLC39A8,2150.344,4347.0,1329,1.0
MT2A,2423.17,4347.404,12205,1.0
MT2A,2629.714,4349.714,69,1.0
MT2A,2184.9,4372.6,2227,1.0
FAM210B,2714.3,4377.775,69,1.0
SLC39A8,2593.719,4410.438,1202,1.0
MT2A,2797.378,4411.0,7069,1.0
MT2A,2800.628,4415.326,7069,1.0
SLC39A8,2682.231,4415.231,69,1.0
FAM210B,2669.333,4429.014,69,1.0
FAM210B,2573.727,4449.636,1785,1.0
MT2A,2974.791,4453.395,11758,1.0
SLC39A8,2822.2,4458.42,6736,1.0
COL3A1,2015.564,4472.655,5640,1.0
SLC39A8,2667.563,4480.352,69,1.0
SLC39A8,2216.387,4483.516,497,1.0
SLC39A8,2846.22,4488.165,3492,1.0
SLC39A8,2869.889,4489.222,3492,1.0
MT2A,2448.254,4490.567,349,0.8485281374238569
PAM,2007.569,4510.603,9066,0.1118033988749895
SLC39A8,2744.0,4512.887,361,1.0
MT2A,3250.5,4513.5,383,1.0
MT2A,2682.4,4514.72,327,1.0
SLC39A8,2749.0,4519.0,271,1.0
MT1F,3047.613,4536.0,738,1.0
SLC39A8,3314.319,4537.87,383,1.0
MYL3,2041.911,4539.511,6362,0.25
MT2A,2642.26,4549.66,97,1.0
SLC39A8,2506.811,4557.0,4700,1.0
MT2A,2948.514,4558.405,457,1.0
PAM,2031.593,4577.148,6362,1.0
NPPA,2021.5,4578.167,6445,1.0
MYH6,2012.148,4580.481,6445,0.6519202405202649
SLC39A8,2572.345,4581.897,1093,1.0
MT2A,2516.02,4582.347,1497,1.0
MYH6,2063.622,4585.649,5714,0.3535533905932738
MYH6,2072.107,4587.093,5714,0.1118033988749895
SLC39A8,2585.607,4590.492,1093,1.0
LDB3,2021.5,4591.474,5713,1.0
MYBPC3,2045.371,4591.643,5714,1.0
MT2A,2813.089,4593.511,553,0.6946221994724902
MT2A,2991.1,4594.25,482,1.0
NPPA,2076.514,4596.054,5714,0.25
NPPA,3096.636,4605.055,436,1.0
NPPA,2025.181,4610.265,5713,0.65
MT1F,2843.844,4617.063,553,1.0
NPPA,2469.91,4618.91,7884,0.5408326913195984
NPPA,3080.492,4630.672,436,0.8246211251235321
MYBPC3,2044.967,4632.131,5714,0.4242640687119284
FAM210B,2726.0,4639.5,269,1.0
SLC39A8,3338.5,4642.5,99,1.0
NPPA,2819.821,4645.895,553,1.0
MT2A,2475.633,4646.833,2056,0.6264982043070834
MT2A,3453.105,4649.0,9158,0.5315072906367325
SLC39A8,3406.719,4650.211,643,1.0
FAM210B,2855.885,4651.212,79,1.0
NPPA,2837.492,4652.475,79,1.0
MT1F,2229.155,4654.732,1662,1.0
MT2A,2641.455,4655.939,335,0.8276472678623424
NUSAP1,2925.156,4659.422,66,1.0
MT2A,2235.395,4661.421,1662,1.0
SLC39A8,3374.246,4670.8,643,1.0
MT1F,3410.405,4688.324,643,0.291547594742265
