parent_id,ALDH1A1,CCDC102B,CDK1,CLU,COL1A1,COL1A2,COL3A1,COL9A2,CPE,CRABP2,EBF2,EFNA5,ELN,FABP3,FAM210B,FAM46C,FBLN5,FOXS1,HSPB7,ISL1,ISLR,ITLN1,LDB3,LRRN3,LUM,MFAP2,MT1F,MT2A,MYBPC3,MYH6,MYH7,MYL2,MYL3,MYOM1,MYOZ2,MYRF,NAV1,NOV,NPPA,NUSAP1,OGN,PAM,PCSK1N,PTN,RSPO3,SBSPON,SLC39A8,SLC8A1,SORBS2,STMN2,TBX18,TBX5,TCF21,TCIM,TMEM100,TNNI1,TNNT1,TOP2A,TPM1,TRIL
14,0.0,0.0,0.0,0.0,7.419180722820095,6.7266330027636645,6.7266330027636645,0.0,0.0,6.034683666227958,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0
17,0.0,0.0,0.0,0.0,7.313886831633462,8.006700845440367,6.90875477931522,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,6.2166061010848646,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,7.265129978035143,7.552637157608365,7.265129978035143,6.167915732334905,6.167915732334905,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,7.783640596221253,7.601402334583733,7.3783837129967145,0.0,0.0,7.0909098220799835,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68586094706836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68586094706836,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,7.824445930877619,7.824445930877619,6.90875477931522,0.0,0.0,6.2166061010848646,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313886831633462,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,6.2166061010848646,0.0,0.0,6.90875477931522,7.601402334583733,7.601402334583733,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,6.2166061010848646,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,7.4881336174935935,7.4881336174935935,7.265129978035143,0.0,5.88093194910298,5.88093194910298,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,0.0,0.0,6.572682063274631,0.0,0.0,0.0,5.88093194910298,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265129978035143,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0
36,0.0,0.0,0.0,0.0,6.034683666227958,8.11202803831707,6.034683666227958,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.642204338899188,0.0,0.0,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,7.763846298752938,7.476305822759816,7.476305822759816,0.0,5.687374080428037,5.687374080428037,6.378825584555548,0.0,6.783724827624065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.783724827624065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378825584555548,0.0,0.0,6.378825584555548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,7.789368890966675,7.635287227783165,7.4530622862888185,0.0,5.845940345101734,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537640672314758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537640672314758,0.0,0.0,7.4530622862888185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,7.86698888515497,7.174224817643044,7.461715351917766,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,6.7691426758635,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,7.729175734280353,7.218643271861805,7.911423987306794,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,7.506142128543193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0
47,0.0,0.0,0.0,0.0,7.218643271861805,7.729175734280353,7.729175734280353,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,7.218643271861805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218643271861805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,8.145919592941882,7.230063640424056,7.230063640424056,0.0,5.845940345101734,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537640672314758,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,5.845940345101734
70,0.0,0.0,0.0,0.0,8.016747849065725,7.506142128543193,6.813544494621113,0.0,5.717127377459133,0.0,5.717127377459133,0.0,0.0,0.0,0.0,0.0,6.408628631315172,0.0,0.0,0.0,7.323930505239588,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,7.313886831633462,8.006700845440367,6.2166061010848646,0.0,6.2166061010848646,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,7.824445930877619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,7.313886831633462,6.2166061010848646,7.601402334583733,0.0,6.90875477931522,6.2166061010848646,7.313886831633462,0.0,0.0,0.0,6.2166061010848646,0.0,6.2166061010848646,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,6.077143515095717,8.021084822563147,7.174224817643044,0.0,0.0,0.0,6.077143515095717,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86698888515497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,7.722706075656924,7.1634222284534985,7.1634222284534985,0.0,0.0,0.0,6.471049148040832,0.0,5.779448372398339,0.0,0.0,0.0,6.471049148040832,0.0,0.0,0.0,6.471049148040832,0.0,0.0,5.779448372398339,0.0,6.471049148040832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3864108878045425,5.779448372398339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,6.2166061010848646,0.0,0.0,0.0,0.0,7.601402334583733,6.90875477931522,0.0,0.0,6.2166061010848646,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313886831633462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,6.621405651764134,7.601402334583733,6.2166061010848646,0.0,5.5254529391317835,5.5254529391317835,5.5254529391317835,0.0,7.1316985104669115,0.0,0.0,0.0,5.5254529391317835,0.0,0.0,0.0,6.621405651764134,0.0,0.0,0.0,5.5254529391317835,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5254529391317835,0.0,0.0,7.601402334583733,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,5.453431037699777,0.0,0.0,7.646842497297157,7.529119153561073,6.836509040003777,0.0,5.453431037699777,5.453431037699777,6.1444351289000245,0.0,6.1444351289000245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1444351289000245,0.0,0.0,0.0,0.0,5.453431037699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453431037699777,0.0,0.0,0.0,0.0,6.1444351289000245,0.0,0.0,7.241616135494416,5.453431037699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453431037699777,5.453431037699777
129,0.0,6.2166061010848646,0.0,0.0,8.517393171418904,7.313886831633462,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,7.789368890966675,7.230063640424056,7.4530622862888185,0.0,0.0,0.0,0.0,0.0,6.537640672314758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537640672314758,0.0,0.0,7.789368890966675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,7.7554816189874085,8.006700845440367,7.196187070324464,0.0,5.812138499293826,0.0,0.0,0.0,5.812138499293826,0.0,0.0,0.0,0.0,0.0,0.0,5.812138499293826,0.0,0.0,0.0,0.0,0.0,6.503789046997708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812138499293826,0.0,0.0,0.0,5.812138499293826,0.0,0.0,6.503789046997708,0.0,0.0,0.0,0.0,5.812138499293826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,6.68586094706836,7.0909098220799835,7.3783837129967145,0.0,0.0,0.0,5.993961427306569,0.0,7.3783837129967145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,5.993961427306569,7.3783837129967145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,0.0,0.0,7.3783837129967145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,7.552637157608365,7.552637157608365,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,6.167915732334905,0.0,0.0,6.860014563948276,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,5.88093194910298,0.0,0.0,0.0,7.670361888840676,6.977681048517689,7.265129978035143,0.0,5.88093194910298,0.0,0.0,0.0,6.977681048517689,0.0,6.572682063274631,0.0,0.0,0.0,0.0,0.0,6.977681048517689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,6.572682063274631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,7.265129978035143,7.552637157608365,7.552637157608365,0.0,6.167915732334905,0.0,6.167915732334905,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.552637157608365,6.860014563948276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,6.813544494621113,8.279035981911601,7.793686767134803,0.0,0.0,5.717127377459133,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,0.0,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,8.016747849065725,7.506142128543193,7.100951831504149,0.0,7.100951831504149,5.717127377459133,6.408628631315172,0.0,5.717127377459133,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,6.408628631315172,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,7.684743962713568,7.174224817643044,7.684743962713568,0.0,6.077143515095717,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.174224817643044,0.0,0.0,0.0,6.7691426758635,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,5.845940345101734,0.0,0.0,0.0,7.230063640424056,7.635287227783165,7.4530622862888185,0.0,6.942623030403143,0.0,5.845940345101734,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.230063640424056,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0
165,0.0,0.0,0.0,0.0,6.077143515095717,6.7691426758635,7.86698888515497,0.0,6.077143515095717,0.0,6.077143515095717,0.0,6.7691426758635,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,6.077143515095717,0.0,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0
168,0.0,0.0,0.0,0.0,7.3783837129967145,7.937731775260109,0.0,0.0,7.0909098220799835,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,6.68586094706836,7.0909098220799835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,0.0,5.993961427306569
174,0.0,0.0,0.0,0.0,6.813544494621113,6.813544494621113,7.506142128543193,0.0,6.121495502161354,0.0,6.121495502161354,0.0,6.121495502161354,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.121495502161354,7.506142128543193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,6.034683666227958,0.0,7.419180722820095,7.1316985104669115,6.7266330027636645,0.0,6.7266330027636645,6.034683666227958,6.034683666227958,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,7.419180722820095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,6.813544494621113,7.506142128543193,7.729175734280353,0.0,0.0,0.0,6.121495502161354,0.0,6.121495502161354,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506142128543193,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,8.065522304010056,7.218643271861805,0.0,7.218643271861805,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218643271861805,0.0,0.0
184,0.0,0.0,0.0,0.0,7.660214277048907,6.408628631315172,7.793686767134803,0.0,6.408628631315172,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,5.717127377459133,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,5.717127377459133,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,6.167915732334905,6.860014563948276,7.552637157608365,0.0,6.860014563948276,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,7.265129978035143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860014563948276,0.0,0.0,7.265129978035143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0
187,0.0,0.0,0.0,0.0,7.552637157608365,7.552637157608365,7.552637157608365,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,8.199014422492134,7.506142128543193,7.660214277048907,0.0,5.717127377459133,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,7.339187983916088,7.945028481263065,7.339187983916088,0.0,5.55067114056188,0.0,0.0,0.0,0.0,0.0,5.55067114056188,0.0,5.55067114056188,0.0,0.0,0.0,6.646690170246266,0.0,0.0,0.0,5.55067114056188,5.55067114056188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55067114056188,5.55067114056188,0.0,6.646690170246266,6.241874007624498,0.0,5.55067114056188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,7.218643271861805,6.813544494621113,7.506142128543193,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,6.121495502161354,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,7.218643271861805,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0
199,0.0,0.0,0.0,0.0,7.339187983916088,7.051722413950769,6.646690170246266,0.0,5.954840459801967,5.954840459801967,7.051722413950769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.646690170246266,0.0,0.0,0.0,7.051722413950769,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.744436542654315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,7.1316985104669115,7.642204338899188,6.034683666227958,0.0,6.034683666227958,0.0,6.034683666227958,0.0,6.7266330027636645,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,7.1316985104669115,6.034683666227958,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
