parent_id,ALDH1A1,CCDC102B,CDK1,CLU,COL1A1,COL1A2,COL3A1,COL9A2,CPE,CRABP2,EBF2,ELN,FABP3,FAM210B,FAM46C,FBLN5,GJA4,HSPB7,ISL1,ISLR,ITLN1,LDB3,LRRN3,LUM,MFAP2,MT1F,MT2A,MYBPC3,MYH6,MYH7,MYL2,MYL3,MYOM1,MYOZ2,MYRF,NAV1,NPPA,NUSAP1,OGN,PAM,PCSK1N,PTN,RSPO3,SBSPON,SLC39A8,SLC8A1,SORBS2,STMN2,TBX18,TBX5,TCF21,TCIM,TM4SF18,TMEM100,TNNI1,TNNT1,TOP2A,TPM1,TRIL
880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,9.028138807982804,6.034683666227958,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,7.218643271861805,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,8.199014422492134,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0
883,0.0,0.0,0.0,0.0,6.7266330027636645,7.419180722820095,0.0,6.7266330027636645,6.7266330027636645,6.034683666227958,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,6.034683666227958,0.0,6.034683666227958,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0
884,0.0,0.0,0.0,0.0,0.0,5.603115631169576,0.0,0.0,0.0,0.0,0.0,0.0,5.603115631169576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294417930749521,6.294417930749521,7.6793263940916345,0.0,0.0,5.603115631169576,0.0,5.603115631169576,0.0,0.0,7.9023774838928835,0.0,0.0,7.545861040171172,0.0,0.0,0.0,0.0,5.603115631169576,0.0,5.603115631169576,0.0,0.0,6.294417930749521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,6.077143515095717,6.077143515095717,0.0,0.0,0.0,6.7691426758635,6.077143515095717,6.077143515095717,0.0,8.154575156406663,0.0,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,6.537640672314758,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,8.615814497805694,0.0,0.0,7.230063640424056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.942623030403143,0.0,0.0,0.0,0.0,5.845940345101734,5.845940345101734,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.863282231151497,0.0,0.0,0.0,0.0,0.0,7.732676827045459,5.17297292060993,0.0,0.0,6.55500745091254,0.0,0.0,0.0,0.0,8.534781466538485,0.0,0.0,6.777866367269159,0.0,0.0,0.0,0.0,0.0,5.17297292060993,5.17297292060993,0.0,0.0,5.17297292060993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0,0.0,7.1316985104669115,6.439350371100098,0.0,0.0,5.7477993600729755,0.0,5.7477993600729755,0.0,0.0,8.047509510981422,0.0,0.0,7.824445930877619,5.7477993600729755,0.0,0.0,0.0,0.0,0.0,6.439350371100098,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,7.218643271861805,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,8.604387884935699,6.121495502161354,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,7.174224817643044,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,8.55994445413599,0.0,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,6.646690170246266,0.0,5.954840459801967,0.0,0.0,8.785610107493078,5.954840459801967,0.0,6.646690170246266,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,8.922791623969637,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408167787478715,0.0,0.0,0.0,0.0,0.0,7.196187070324464,6.503789046997708,0.0,0.0,0.0,0.0,5.408167787478715,0.0,0.0,8.58191919497788,0.0,0.0,7.196187070324464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.503789046997708,0.0,0.0,0.0,0.0,5.408167787478715,0.0,0.0,0.0,0.0
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0140153898827995,6.608999776101094,0.0,0.0,5.917199867519596,0.0,6.608999776101094,0.0,0.0,8.31264420319664,0.0,0.0,7.301472639381708,0.0,0.0,0.0,0.0,5.917199867519596,0.0,5.917199867519596,0.0,0.0,5.917199867519596,0.0,0.0,0.0,0.0,5.917199867519596,0.0,0.0,0.0,0.0
971,0.0,0.0,5.576547010488493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576547010488493,0.0,0.0,0.0,0.0,5.576547010488493,0.0,0.0,0.0,5.576547010488493,0.0,0.0,0.0,0.0,0.0,5.576547010488493,6.959998122405276,0.0,0.0,0.0,0.0,5.576547010488493,0.0,0.0,8.212082933606414,5.576547010488493,0.0,7.519207071154333,0.0,0.0,0.0,0.0,0.0,6.267799590092823,6.267799590092823,0.0,0.0,6.267799590092823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3439278778000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,0.0,5.3439278778000885,0.0,0.0,5.3439278778000885,0.0,0.0,0.0,0.0,8.517393171418904,0.0,0.0,7.419180722820095,0.0,0.0,0.0,0.0,0.0,6.439350371100098,5.3439278778000885,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,5.3439278778000885,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374080428037,0.0,0.0,0.0,0.0,0.0,7.294097528698879,7.294097528698879,0.0,0.0,5.687374080428037,0.0,0.0,0.0,0.0,7.8815821311339604,0.0,0.0,6.783724827624065,0.0,0.0,0.0,0.0,5.687374080428037,6.378825584555548,0.0,0.0,0.0,5.687374080428037,0.0,0.0,0.0,0.0,7.07112384743449,0.0,6.378825584555548,0.0,0.0
997,0.0,0.0,5.917199867519596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917199867519596,0.0,0.0,0.0,0.0,0.0,7.7067128739802735,5.917199867519596,6.608999776101094,0.0,5.917199867519596,5.917199867519596,6.608999776101094,0.0,0.0,6.608999776101094,7.0140153898827995,0.0,5.917199867519596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.608999776101094,5.917199867519596,7.0140153898827995,0.0,0.0
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0909098220799835,0.0,5.993961427306569,5.993961427306569,5.993961427306569,0.0,5.993961427306569,0.0,0.0,8.071218539969863,0.0,0.0,6.68586094706836,0.0,0.0,0.0,0.0,0.0,6.68586094706836,7.0909098220799835,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,6.68586094706836,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27232625629005,0.0,6.077143515095717,6.077143515095717,6.7691426758635,6.7691426758635,6.077143515095717,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,0.0,0.0,0.0,0.0,0.0,7.174224817643044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,6.077143515095717,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0,0.0,0.0,5.687374080428037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378825584555548,6.783724827624065,0.0,0.0,0.0,5.687374080428037,6.378825584555548,0.0,0.0,8.517393171418904,0.0,0.0,6.783724827624065,0.0,0.0,0.0,0.0,0.0,0.0,6.378825584555548,0.0,0.0,6.378825584555548,0.0,0.0,0.0,0.0,5.687374080428037,0.0,0.0,0.0,0.0
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,7.419180722820095,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,8.430399972446597,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,6.646690170246266,0.0,0.0,0.0,5.954840459801967,5.954840459801967,0.0,0.0,0.0,8.724995042992788,0.0,0.0,7.051722413950769,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.0,0.0,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,6.572682063274631,0.0,0.0,0.0,0.0,0.0,6.572682063274631,6.572682063274631,0.0,0.0,5.88093194910298,5.88093194910298,5.88093194910298,5.88093194910298,0.0,7.4881336174935935,0.0,0.0,7.4881336174935935,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,0.0,6.572682063274631,5.88093194910298,5.88093194910298,0.0,0.0
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,7.218643271861805,0.0,6.813544494621113,6.121495502161354,7.506142128543193,6.121495502161354,7.218643271861805,0.0,6.121495502161354,0.0,6.121495502161354,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,6.121495502161354,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860014563948276,7.265129978035143,0.0,0.0,0.0,0.0,7.265129978035143,0.0,0.0,7.265129978035143,0.0,0.0,6.167915732334905,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.860014563948276,0.0,0.0,6.167915732334905,6.167915732334905,0.0,0.0,0.0,7.265129978035143,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,6.7691426758635,8.154575156406663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.021084822563147,0.0,0.0,7.684743962713568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0,0.0,6.439350371100098,6.844282856026563,0.0,0.0,5.7477993600729755,5.7477993600729755,5.7477993600729755,0.0,0.0,8.689211855214294,0.0,0.0,6.439350371100098,0.0,0.0,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,6.034683666227958,0.0,6.034683666227958,6.034683666227958,0.0,0.0,0.0,7.1316985104669115,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,8.11202803831707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1316985104669115,0.0,0.0,6.034683666227958,0.0
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,6.949536812997092,0.0,0.0,0.0,0.0,5.3439278778000885,0.0,5.3439278778000885,8.474842250875707,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,5.3439278778000885,0.0,6.034683666227958,0.0,0.0,5.3439278778000885,0.0,0.0,0.0,0.0,6.034683666227958,0.0,0.0,0.0,0.0
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100951831504149,7.323930505239588,0.0,0.0,5.717127377459133,5.717127377459133,0.0,0.0,0.0,8.422102987415462,0.0,0.0,7.100951831504149,0.0,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,7.552637157608365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11202803831707,6.860014563948276,0.0,7.265129978035143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218643271861805,0.0,0.0,0.0,0.0,0.0,7.729175734280353,6.121495502161354,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,8.065522304010056,0.0,0.0,7.729175734280353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,7.313886831633462,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,7.313886831633462,0.0,0.0,6.2166061010848646,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,6.90875477931522,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,6.90875477931522,0.0
1117,0.0,0.0,6.7691426758635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,6.077143515095717,6.077143515095717,6.7691426758635,6.077143515095717,0.0,0.0,0.0,6.7691426758635,7.174224817643044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,6.7691426758635,0.0,0.0
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,6.167915732334905,0.0,0.0,6.167915732334905,6.860014563948276,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,7.775675758511548,0.0,0.0,8.11202803831707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265129978035143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986641392902984,6.986641392902984,0.0,0.0,6.294417930749521,0.0,0.0,0.0,0.0,8.48999975166003,0.0,0.0,6.699267321402614,0.0,0.0,0.0,0.0,5.603115631169576,5.603115631169576,5.603115631169576,0.0,0.0,6.699267321402614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461715351917766,7.174224817643044,0.0,0.0,6.077143515095717,0.0,6.7691426758635,0.0,0.0,7.174224817643044,0.0,0.0,7.461715351917766,0.0,0.0,0.0,0.0,0.0,0.0,7.174224817643044,0.0,0.0,6.7691426758635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717
1148,0.0,0.0,6.2166061010848646,0.0,7.313886831633462,7.313886831633462,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,0.0,0.0,0.0,7.313886831633462,0.0,0.0,0.0,0.0,6.90875477931522,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0
1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,6.2166061010848646,0.0,0.0,6.2166061010848646,0.0,6.2166061010848646,0.0,0.0,8.412054873292933,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576547010488493,0.0,0.0,0.0,0.0,0.0,6.6726323660391405,0.0,0.0,0.0,6.267799590092823,5.576547010488493,5.576547010488493,0.0,0.0,8.868731809091818,0.0,0.0,6.267799590092823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576547010488493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11202803831707,7.552637157608365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.552637157608365,0.0,0.0,7.957927342245102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,6.646690170246266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.896819645864378,0.0,0.0,7.051722413950769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,6.813544494621113,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.658445458805312,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,5.717127377459133,0.0,0.0,0.0,6.408628631315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,7.313886831633462,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,6.2166061010848646,6.2166061010848646,6.2166061010848646,0.0,0.0,7.313886831633462,6.2166061010848646,0.0,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439350371100098,5.7477993600729755,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,8.740496729931813,0.0,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,6.439350371100098,5.7477993600729755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0
1235,0.0,0.0,0.0,0.0,5.55067114056188,6.646690170246266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55067114056188,0.0,0.0,0.0,5.55067114056188,0.0,0.0,5.55067114056188,0.0,5.55067114056188,0.0,0.0,6.646690170246266,6.646690170246266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.255088893154603,5.55067114056188,0.0,6.934047611962654,0.0,0.0,0.0,0.0,0.0,0.0,5.55067114056188,0.0,6.241874007624498,0.0,6.241874007624498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,0.0,0.0,0.0,0.0,6.121495502161354,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,7.911423987306794,0.0,7.218643271861805,6.121495502161354,0.0,6.121495502161354,6.121495502161354,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,7.506142128543193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,8.785610107493078,0.0,0.0,7.051722413950769,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.646690170246266,0.0,0.0,5.954840459801967,0.0
