gene,mean_cnc,mean_schwann,log2FC,pvalue
PPP1R3G,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF14,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
TICRR,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-428J1.4,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
SP110,0.0,0.045454545454545456,-15.47216868962865,0.32290489167960756
ACAN,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
CSNK2A3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
CDC37L1-AS1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RASSF10,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF257,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-15H20.8,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
SERPINB9P1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
SLC12A7,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
NKD2,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-775C24.5,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
NUDT17,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ANGPTL1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
IQCA1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP5-1098D14.1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ACKR3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
PASK,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
MAN2B1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
CITED4,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-426C22.5,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
TBX6,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
FSIP2,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RAB29,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
SLC45A3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
LINC01290,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
LRP5L,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
BTBD19,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
CLN3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
PRSS35,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF441,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
STAT4,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
PRKCB,0.0,0.045454545454545456,-15.47216868962865,0.32290489167960756
CASP7,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
SDPR,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ME1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
LYNX1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-47A8.5,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
FAM72A,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF658,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
BCAN,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
SEMA4G,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
COL5A3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-160N1.10,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF843,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
FGFR4,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
KAZALD1,0.0,0.045454545454545456,-15.47216868962865,0.32290489167960756
ZGLP1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
PCAT14,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ANKRD18A,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
MYLPF,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
IKBKE,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
HLA-DOA,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RSPH14,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF865,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZHX3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ANKEF1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
RP11-321N4.5,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
PMF1-BGLAP,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
DEPDC5,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
BGLAP,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
FTCDNL1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
NPIPA1,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
DOK3,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
ZNF709,0.0,0.022727272727272728,-14.472200427872188,0.32290489167960756
KLHDC2,0.9354838709677419,0.7272727272727273,0.36321586186410293,0.3247024135664175
SOX17,0.1935483870967742,0.0,17.562342213563575,0.32530861542602973
PREX2,0.0967741935483871,0.0,16.562349667430187,0.32530861542602973
TBXA2R,0.0967741935483871,0.0,16.562349667430187,0.32530861542602973
SEMA3E,0.0967741935483871,0.0,16.562349667430187,0.32530861542602973
CNTN5,0.0967741935483871,0.0,16.562349667430187,0.32530861542602973
GIMAP4,0.0967741935483871,0.0,16.562349667430187,0.32530861542602973
PAPLN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
GRIP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
MTM1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
EPHA5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
CDA,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
DACT2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
AP001505.10,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
B3GALT1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
RGN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
PRPH2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
PKLR,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
CTD-2587M2.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
TLCD1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
ZIM2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
TMEM257,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
LRRC16A,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
RP11-256L6.5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
ANO4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
URB2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
LINC01481.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
ZNF287,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
RP11-166O4.6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
PITPNM2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
EPS8L2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
DRP2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
PLA2G6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
SLC25A45,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
RP11-795F19.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
HYAL1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602985
RASSF5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RASGRP4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTD-2619J13.17,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-245G13.2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-20E24.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FCMR,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ANKRD27,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PLXNC1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF773,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
AGAP2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PAWR,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF17,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GLIPR1L2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-206L10.9,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP13-766D20.4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
KCNF1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PLS1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PPM1H,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-392O17.2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FGF22,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF443,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ETV2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MORN3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RFX4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-87C12.2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FNDC10,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PIK3C2B,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
CD84,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PPFIA4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DNASE1L1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
WDR35,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PIK3CD,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MRPL38,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
F8,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CAPS,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TTLL9,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
NGF,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTD-2619J13.14,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
BIN2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF846,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF587B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CAMK1G,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
NBPF10,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF461,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TMEM74B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CLUL1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-128M1.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
VN1R1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PLCH1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ANKRD29,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
IQCD,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF695,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTC-499B15.5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CCM2L,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
DRAM1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DTX1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC00623,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
OAS3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SERPINB8,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LRRC25,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TBC1D30,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
HSPA12B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-636O21.2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MBNL3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ALDH1L2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
USHBP1,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
RPL17-C18orf32,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
ZNF433,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ABCA7,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CCDC68,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC01405,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MASP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DUSP27,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LEMD1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PIGZ,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SNPH,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LYSMD1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
NPL,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CEP83-AS1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF676,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
APLN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-95D17.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
KCNMB3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC00664,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SPAG4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC01534,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-705O1.8,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTD-3105H18.14,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-672L10.6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF850,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-2H3.6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
KIAA1614,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MECOM,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
FCRLB,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TASP1,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
CMKLR1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CFD,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RASSF2,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
SERPINI1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PODNL1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ITGA7,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TMEM200C,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ANKS1B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
C19orf33,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SPATA16,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TMEM52,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FOXS1,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
CLYBL,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GRIN2C,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SULT1A3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DDTL,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SLC9A1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SLX1A,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ESRRB,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SPN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SAMD15,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF674,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CCDC36,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
IGSF6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DNAH7,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
STK17B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
OSBP2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-347C12.10,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MARS2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PLCL1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MYH11,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MKL2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-166B2.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-196G18.24,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CLEC16A,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-543C4.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PMM2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CYP46A1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ALS2CR12,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
C16orf89,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
VASN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GLIS2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PFKFB4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GPR3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LAIR1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
AL365181.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GPR135,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PDZK1IP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CLTCL1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FAM110D,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CNKSR1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PRKCH,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SGPP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CYP4X1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
NOSTRIN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MOB3C,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF81,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SEPT5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
AC007405.6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
AQP10,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
BCKDHA,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DCAF17,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZMYND10,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PCAT19,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
HAS1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SMOC1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF423,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CD79A,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TMEM191C,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-452L6.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FAM46B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MMACHC,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
HSD3B7,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SRCAP,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
B3GNT8,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LARGE1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MEG9,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DIO3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DCST2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
XYLB,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EFHD1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-499F3.2,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
CTD-2034I4.2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ASB9,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
NGEF,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PPP1R12C,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TNFRSF13C,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DLGAP3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SPINT1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
C15orf59-AS1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TRIM62,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CSDC2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTD-2036P10.3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
D2HGDH,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EGOT,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
BHLHE40,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
IQCH-AS1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GPR4,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
ARHGAP8,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GBA,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
OXTR,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CITF22-92A6.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-30K9.6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PRTG,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DYX1C1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PIGB,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-1007O24.3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SCN11A,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
VEGFD,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
BNC1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TIGD7,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LRRC2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GPR1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
TMEM158,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CLEC3B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
XK,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CASKIN1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EME2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DIRC3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-44N21.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF285,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC00574,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
SLC11A1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CACNA1H,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF852,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PPP6R1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PLCD4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PDIA2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
INHA,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
LINC00923,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC00924,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZBTB7B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZBTB47,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GDPGP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CDKL5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ANPEP,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
MIR9-3HG,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SP100,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
GOLGA6L4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
AC009961.3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EXOC3L1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
PLEKHG4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
STPG1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTD-3193K9.11,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EFHD2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CNTNAP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ADCY5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
LINC00630,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
STAT5A,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EFEMP1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
VRK2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-418H16.1,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
PNMT,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-390P24.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ARMCX6,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CCL3L3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
FHAD1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CCL4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SLFN13,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ANKRD53,0.06451612903225806,0.0,15.97739462053713,0.32530861542602996
LINC01133,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZNF816,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CTD-2095E4.5,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ABCC4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
ZDHHC23,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
DOCK9,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
AP000230.1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
CAND2,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
VTN,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
SIDT1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
BTK,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RASL10B,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
EDN3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-666A20.4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
IFI35,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-575F12.3,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GLT1D1,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RP11-147L13.13,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
RIMS4,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
GALNT9,0.03225806451612903,0.0,14.977416981790366,0.32530861542602996
